datetime,access1-0_rcp85,bcc-csm1-1_rcp85,bcc-csm1-1-m_rcp85,canesm2_rcp85,ccsm4_rcp85,cesm1-bgc_rcp85,cesm1-cam5_rcp85,cmcc-cm_rcp85,cnrm-cm5_rcp85,csiro-mk3-6-0_rcp85,fgoals-g2_rcp85,fio-esm_rcp85,gfdl-cm3_rcp85,gfdl-esm2g_rcp85,gfdl-esm2m_rcp85,giss-e2-r_rcp85,hadgem2-ao_rcp85,hadgem2-cc_rcp85,hadgem2-es_rcp85,inmcm4_rcp85,ipsl-cm5a-mr_rcp85,ipsl-cm5b-lr_rcp85,miroc5_rcp85,miroc-esm_rcp85,miroc-esm-chem_rcp85,mpi-esm-lr_rcp85,mpi-esm-mr_rcp85,mri-cgcm3_rcp85,noresm1-m_rcp85,count
2009-10-01,0.832100365256071,0.6269228577566357,0.49440456135552635,0.12595664182828287,0.9706258726148265,0.8046157837161014,0.35589665421883176,0.7543303667989049,0.01986184845555171,0.3519994983408402,0.27836770693422813,0.9981997923954471,0.7605750504566673,0.0027292449286752704,0.375618886269272,0.8641150713225251,0.25395826946544336,0.45577886554045266,0.6333440242552384,0.49413594366259617,0.22315160638444956,0.28521574586170156,0.9451515103636172,0.31852341648608723,0.13604724039938917,0.6490871881556355,0.7015869822945108,0.3650936101826059,0.195823405766353,2.0
2010-10-01,0.7427234929585717,0.5413665151377329,0.5997417712917721,0.11095003544891767,0.9886753476046667,0.814840034154834,0.24770676848456544,0.5166120450285823,0.05018594663029101,0.35500482309768044,0.2445223290610178,0.9328626864822849,0.756031008416326,0.003935153449821897,0.33973542735807427,0.6968951432451183,0.22278614618608775,0.5227227335322062,0.36898056672036417,0.3621708034185013,0.2783195232307134,0.2698372082459576,0.6530422568558434,0.45983135861962443,0.13959059385191805,0.7080879768160717,0.8731460073184241,0.2686532875094957,0.3001780682902103,1.0
2011-10-01,0.6350221969139014,0.3477835086325497,0.6466621524087182,0.05866808175003545,0.9528906254881985,0.5369236763929602,0.24281030037143478,0.4595613404142699,0.03170663924747326,0.721401944894516,0.24216021714265876,0.7870405280235447,0.7886011738531747,0.00509959277295728,0.43559887722149604,0.5025389304538115,0.20412275027167193,0.33819866452005776,0.39571619269890856,0.42370629533370796,0.17296465623841853,0.3206537936340869,0.5310115751857845,0.5504741100102964,0.22510561569414214,0.6938360535816923,0.9304371037125331,0.36575003716977916,0.25073336145197755,2.0
2012-10-01,0.6505378398485733,0.36896095191865297,0.8419291454644104,0.046797393968395,0.8027290959572759,0.318763682036262,0.2999922771682877,0.30023783483951755,0.024704928069720408,0.5855052642418906,0.25286296010762654,0.9570090383625577,0.717825750345667,0.005382898270247158,0.4329891832289725,0.40093512030727974,0.21315754016400934,0.3482628436984434,0.34438540005503293,0.5795054203339998,0.1824221874907149,0.13842702372802212,0.5928150247043629,0.42715709741517693,0.23928508199267562,0.6515654670660485,0.8635030324500237,0.3870663938319461,0.1431774341487976,3.0
2013-10-01,0.5060310106851632,0.2725868857425379,0.8973476243490724,0.04930505728974899,0.7213251493259208,0.3266452920620925,0.3382863198546687,0.1799426112879179,0.021571990692242863,0.5052032954806598,0.3024103179816686,0.8981014958648335,0.7163442442055443,0.005722093513083135,0.26817890243579084,0.4173358943403741,0.2375016860576345,0.3837081988422819,0.3707011919903863,0.7308366195215523,0.1255691105111307,0.07769913549049245,0.9407804381512881,0.31572404133792203,0.16988744436041076,0.47832134471760623,0.9394696952059661,0.35044302563592034,0.09838264976681775,3.0
2014-10-01,0.48676909157751835,0.2880044020010072,0.8947610442532468,0.024990767265902877,0.7316925300584862,0.40212164304266074,0.4879157822571001,0.2922891251613924,0.021023295178076905,0.6143769346114164,0.19393327745563915,0.9739039659691496,0.7851985282279818,0.0036615340583308286,0.22748505799532187,0.5939834200488725,0.39947655922063596,0.19042653438736412,0.45731040470094797,0.6091984787483256,0.1460141513217244,0.07433847764185089,0.6568212176774599,0.39114419715348925,0.11396138889653275,0.5368056207862651,0.8162366329541526,0.32595163111330694,0.1082513715965655,3.0
2015-10-01,0.5556108182804487,0.25584082008720105,0.7981817890549495,0.031453719796536106,0.6108695678509142,0.44326508790423425,0.34265655639422776,0.22415226528957144,0.02749667355069992,0.49009450299379065,0.21070291499512228,0.694827202781356,0.7764112602596571,0.003706329839070441,0.24921712663496667,0.6606540342112919,0.34069199966550157,0.13072981767577024,0.56948355427928,0.6304472369784415,0.07685653267824527,0.10496862012955405,0.4133967282249549,0.4363236902150205,0.039940090952956954,0.6110409611401729,0.651398030873424,0.2977281207025702,0.2234257143171486,4.0
2016-10-01,0.7634084945721811,0.08428972767003862,0.8707230649639829,0.03777577112870964,0.6061052165112034,0.49982390900052576,0.24100497137650656,0.19439534362589375,0.03667999152513814,0.4076139380446373,0.32599493947655145,0.8791109197086423,0.710865939666735,0.004555369314525034,0.27752799087183155,0.876891445544822,0.3120551371446625,0.08626449722245048,0.5198298781484394,0.7458378975073076,0.11722484738169124,0.1274816875600734,0.2180842828964065,0.35242843372541155,0.03670280940611857,0.7054318396857655,0.776483494507039,0.26585766488390117,0.18774865717777728,4.0
2017-10-01,0.77622057340477,0.049760868367295846,0.9582809193701649,0.03432998403057811,0.7110588095252008,0.4854147363995215,0.16817618674204232,0.2496906932884437,0.046648587123759855,0.49669104913018547,0.3723924567991057,0.830160422477708,0.6393551232653307,0.0032527974424561667,0.1704576159219347,0.9781680864592923,0.269356791951958,0.081931346150933,0.45435821304565904,0.6595829746720298,0.144414744271795,0.1663283167869483,0.19357321544384293,0.2573790893363174,0.04942909043390674,0.5805893616463751,0.5161735453765048,0.3474583470638215,0.15209786102427897,5.0
2018-10-01,0.6242722372371983,0.038055531721521735,0.9426389972346153,0.028923264179182732,0.8487703969264381,0.5869381870119463,0.21483547442069006,0.2313558917008786,0.06464386844845837,0.4763953694396028,0.4648120855012966,0.8682261557647784,0.3603270125494302,0.005326911921295417,0.1779437463822835,0.9607451576494105,0.23909838072562725,0.09613210202126725,0.29722459758859543,0.6197510734126151,0.1817486768912844,0.17434195948611234,0.15397220851789173,0.17856277026836834,0.062341475807118574,0.36159059436520236,0.48619301944848636,0.5282929643769618,0.06339047551992318,3.0
2019-10-01,0.5658358226625396,0.024696873654617892,0.8189639053359155,0.015871584122405153,0.7716979612164845,0.6120137559422596,0.2096918655315663,0.22390377743047557,0.09119353141432025,0.4490720358667709,0.509954578741669,0.939346420677355,0.35102068686333476,0.007874549139892113,0.13792532339758629,0.9578827281429241,0.3001760725829208,0.08859454714632062,0.1889949663663167,0.4052978515871912,0.1900102872160304,0.1604968311445815,0.11270142242596393,0.1508483141064187,0.06420895466289837,0.3118491170579699,0.4340470860262241,0.758810495518503,0.028368291261987696,4.0
2020-10-01,0.3370614328113939,0.022166269946748016,0.8349367654408311,0.014367066340839674,0.710171657763137,0.6952778046496282,0.2466931313723497,0.23430683022774607,0.09854227018465611,0.43675046059019484,0.48847420143920106,0.8096952971346387,0.37893199169423886,0.007852425032378398,0.1320236245997139,0.96524448107231,0.43419047048472703,0.06174650949987665,0.21772033908696553,0.4325650939025315,0.18182961726696384,0.09897878112876138,0.07816847360663076,0.1652717732409893,0.08852348212831668,0.2065092141129716,0.5292925760884021,0.4983395680585315,0.02724734984007618,4.0
2021-10-01,0.30398780220443566,0.025175955622226034,0.8128871178995952,0.02120411259187902,0.4315900044656753,0.6529574334629777,0.20164411754307934,0.4645026570537256,0.10952870321642035,0.2450689067741653,0.4249820552325644,0.8375186788233177,0.261856541995456,0.011628640545366204,0.07659255184734547,0.8993904409441345,0.4299590995562653,0.06245869110495477,0.13435122865213533,0.45748856438446417,0.1949068331308579,0.1441251014545242,0.08645788769160086,0.15828911377095278,0.042754135606572485,0.20270078378607273,0.43075313083377975,0.5757735673124009,0.03671398631349622,5.0
2022-10-01,0.3099505181552072,0.023230780599739004,0.8604842495050384,0.022749389322727003,0.2805780777356176,0.6695213899548494,0.14013308705802013,0.47937436412616485,0.08807789786823496,0.17525603327877834,0.644189369642066,0.8146357053686425,0.2828497383027428,0.010899931776344345,0.07959790286625087,0.9872557586045192,0.2348669596949496,0.07250038186729005,0.11136988013536839,0.2751587838925101,0.13940314470187778,0.14424351279907452,0.023673014362803464,0.15772560940027613,0.051102520451183533,0.22005983422164466,0.2907343419181468,0.34018139738444186,0.0446224653874456,5.0
2023-10-01,0.30129894479478925,0.012349625616378538,0.8016758081982541,0.010427311570201865,0.2695768449898028,0.44264968982162967,0.11930416918584189,0.4484198737789412,0.08328032843536316,0.15755897061930343,0.5731421165581732,0.6922125146685638,0.30857974330891497,0.012388970939660354,0.07104094362813591,0.7880003420745415,0.13580913002390663,0.07233982647100284,0.08612538542116902,0.31900482395395224,0.09848255691848702,0.19796037061915567,0.0438085365193046,0.2138429445198202,0.04609157847936847,0.1092186582905931,0.32533235817255857,0.35896347907586124,0.04452924709148156,6.0
2024-10-01,0.40500914119097076,0.010190614368777584,0.8817064391976733,0.010766805086749237,0.3492339469936234,0.27849751497716524,0.1782423476223175,0.2579085784006447,0.045233203039394,0.20982919151025745,0.6830180164879056,0.6827798040498666,0.2654521976351324,0.010120417606152059,0.05379057151945833,0.8397875463951696,0.15829517304100893,0.07527119619971885,0.09714274701634214,0.19058760803142305,0.10301432502131268,0.1300570264405805,0.02709325667550432,0.07801157390745526,0.042446803230814484,0.07522544490568314,0.287322486116727,0.3395555645054392,0.06234180629183732,6.0
2025-10-01,0.5387613080749765,0.004002935653388548,0.8182748887857965,0.012833958019651537,0.49987283594591025,0.32365101386499984,0.1476023340609571,0.34774553650045525,0.04394107476580573,0.19068861375619658,0.4622346748358762,0.6658206418371244,0.32672925987535295,0.008533671720782112,0.10879102041042686,0.9605350130843315,0.24777161928491198,0.03433726895723577,0.04921597583563011,0.1563529723464696,0.04705678133978456,0.1470196058840125,0.023149384688499496,0.11667967480607176,0.030167310342509874,0.08108744398726776,0.4138386598134638,0.3373456252171251,0.06280550269579027,9.0
2026-10-01,0.6542745665212067,0.004808315004440537,0.9493367184804278,0.01396825509939944,0.5161969830336438,0.3071023757986794,0.15497784832700504,0.2391548999311398,0.03780019677767683,0.1515576108977671,0.5730926906350744,0.49336761529453366,0.25338409227057557,0.01112851125998062,0.23870072377644427,0.8436898675369433,0.21516232698930857,0.09245665421146614,0.03187548694453642,0.16504709569646003,0.06148614096133357,0.19261872262946572,0.0283190922192494,0.046561714998387835,0.03565618835611861,0.03822638394281258,0.32759485314468495,0.4153724343929309,0.05749124305352698,9.0
2027-10-01,0.5828529426951512,0.0028579827567605195,0.9767091842068623,0.015407242074786187,0.4017246290726798,0.35905744136449946,0.15233018824569194,0.3777280944112271,0.04391952455953154,0.12343480533688984,0.9455002431135485,0.21170419552974382,0.20503672079345314,0.011664217766849148,0.16840601378938047,0.9715638117815592,0.21023829333972663,0.08819219906659082,0.01774085036924358,0.16090201882065147,0.0302103473819383,0.15688671821355946,0.028400230501356562,0.03897835162070694,0.05429464635611697,0.08829870908871561,0.362989042322415,0.5173150262040961,0.12681397995756624,8.0
2028-10-01,0.6680749585743829,0.0029678509175022835,0.8477702730779173,0.014454873683593463,0.49735015862518506,0.5191296532593395,0.19762663886982756,0.4499738579234507,0.04927406960860391,0.16202243510317269,0.9392464138175058,0.21904675789013697,0.1815125937826705,0.008764725968283007,0.15015558828448383,0.9681215606353271,0.13273812394227835,0.0918665686792766,0.012855383424793056,0.30927408087932323,0.02561319327053886,0.22586548484616337,0.03371353917366098,0.05147590263612888,0.055521549708188456,0.042112209751482076,0.2651104870976497,0.30267653380711995,0.0888565488485783,8.0
2029-10-01,0.5687292912278069,0.0028787711528926244,0.9134221242484141,0.01074195315231276,0.4549050939361703,0.418767283673109,0.18218117357746316,0.3730198486959644,0.0669002168582674,0.1863431993067682,0.8471248488499751,0.13463840350605408,0.28793074508454264,0.011798251359920015,0.11894590601176208,0.9360065629997807,0.15785340598403788,0.05952300377880061,0.01606747224844298,0.45515768524636413,0.026662301475136714,0.2272267811331389,0.0296982426647135,0.045627536162785726,0.04633229601968496,0.03560143314312879,0.18835416901179658,0.27812347708956114,0.09250824727608184,9.0
2030-10-01,0.38467679577149505,0.003874279074740018,0.9424200871986506,0.013069491745486817,0.3520854374545854,0.641370485036437,0.19555504503849075,0.5064168766412823,0.14023554623164988,0.19543934456486733,0.8092804749449455,0.1039640121590137,0.2889954470741898,0.013968913012304055,0.17995098347848162,0.9244316600453937,0.23190325326723957,0.05568951859394224,0.008208764484094792,0.6333692557287104,0.049638210790123545,0.22107140051414154,0.032957827194273155,0.05428629044535585,0.05352264982543366,0.04439030316092274,0.17790770386977642,0.12535984738270955,0.030633795774062746,8.0
2031-10-01,0.42564835378112986,0.002734888784259693,0.9916457265533494,0.04066903974479002,0.1560618236467815,0.3682692403450879,0.0660166006689288,0.5301542903499459,0.2300266992967384,0.14207702238071437,0.7333754400094831,0.21823620866116733,0.3657685672873249,0.009876394765623873,0.06309661417793433,0.937782685283258,0.23056653253218123,0.05961661147479463,0.008071724066577992,0.6962026450699672,0.04924209357523985,0.1446149683314991,0.04060891357757769,0.06528600286843639,0.05119124035646499,0.08701517531250565,0.2685486364647425,0.22683502800019434,0.02729319112450476,7.0
2032-10-01,0.38222827068352816,0.003051515630428458,0.9886292557386138,0.059986837032334386,0.13714619322954283,0.42100703431892816,0.06938200694322637,0.45578418366574114,0.16556608119498667,0.14969165717842056,0.5797336833627538,0.2119305311770599,0.17408716299471222,0.01201863905106953,0.058445953048394686,0.9746724486117748,0.22690159544781172,0.056227393290011835,0.011278083503225945,0.8031898193435542,0.06526537177805238,0.14478462029869088,0.01918731849275542,0.05637362813867129,0.07896403358248949,0.08649456684065313,0.25667599413356473,0.2614639808138902,0.028599431497050166,5.0
2033-10-01,0.4158424351230875,0.00038830165513010524,0.888521765171273,0.04229977441176871,0.28094475625743687,0.3622238242154743,0.07305356386121098,0.305521886500154,0.14657530176669756,0.16260396018306847,0.4667714288211897,0.18936803109598938,0.12664085798929806,0.01632731180744341,0.037472378232008066,0.6812920007050289,0.14725472578982843,0.040589378476768044,0.0064621892619780245,0.7748712233632319,0.0673247057024589,0.07654258114804076,0.033344695065731664,0.06167594114962239,0.07112532719173024,0.12086033283447412,0.2483396243155788,0.24537403611582045,0.00825426183443493,8.0
2034-10-01,0.27716818377220703,0.0003722130479605275,0.765209454949589,0.02259335810969065,0.21509058315346505,0.21845306829444824,0.08204481037334573,0.2210805944942389,0.21402872255091215,0.10160868175439718,0.5049612833269219,0.17743619721370588,0.1138003760814839,0.02042402547800616,0.02280767194171112,0.5090463800933763,0.1044789984812888,0.030988670058070395,0.007344089609894776,0.7495070546138817,0.06856163498634618,0.04899679027881283,0.04350404275554605,0.03254994087039926,0.05829263835957366,0.04916446059043009,0.15912872012365809,0.4982404113974992,0.016387417203998854,11.0
2035-10-01,0.23826838027471056,0.00045903804674523213,0.9120951719154868,0.015164683985944222,0.30044560592227,0.19599006336523953,0.06390560626407019,0.17863168190628562,0.2713644086937559,0.11648844098927383,0.44927666219261075,0.24288984760928228,0.13679664254782656,0.03101036386337001,0.01570099695422573,0.40962088738485947,0.10939802035836281,0.06190477994473238,0.030387851119427708,0.9784999355325381,0.06587675430258254,0.06923229548408286,0.05651992736636418,0.018748219043769717,0.030356892632510565,0.03871353690664574,0.163674835719385,0.5468384083848614,0.024647548116054817,9.0
2036-10-01,0.22446890072220022,9.560972855010945e-05,0.9168704865677927,0.018193777873853716,0.31772754058391467,0.22245452832796345,0.07414367380443257,0.18265308092919574,0.2115062541541064,0.10522052781987787,0.4941613075095027,0.2736322207720514,0.1249989851299157,0.051049923791479886,0.0059601347585050155,0.6703234435235228,0.07673681367715843,0.07691747796811464,0.0685609017619466,0.8685815670903352,0.04995685015489666,0.10356128988569692,0.05887807407390388,0.007064766390441269,0.015036638746265256,0.041220274188674036,0.16195571455595567,0.47892736149978044,0.03324779103714276,8.0
2037-10-01,0.19340592320512637,0.0005292402049343137,0.9946000750174535,0.022467742963185867,0.23130666535907773,0.2336842970900652,0.1414220186468765,0.13413532150415067,0.30625873101189555,0.0656056200010205,0.5994695662954146,0.2848060029400812,0.10244653171766853,0.10203129958427375,0.009145695748407819,0.6257994326300241,0.09345809544107292,0.08411712632606087,0.1093633131842901,0.974236729536964,0.03467738098617495,0.1347310331927455,0.04115986831131749,0.0010467623305523601,0.012216347084483286,0.003538206494698629,0.13157555000482954,0.2868604765090946,0.05782703815666924,8.0
2038-10-01,0.24957043577904273,0.001223720526844796,0.7908141693120955,0.02057729834812087,0.2149102989616881,0.26423950530130313,0.15012245754746983,0.1351478716169335,0.38303123186281685,0.08073171974581426,0.4642185458167116,0.26237748048670995,0.09616418001177866,0.2272075182775396,0.019406123233386825,0.7697749484186753,0.07776395667597003,0.09562322807961833,0.130299521000245,0.5064358356820685,0.02203183063248941,0.13963719879767925,0.0504380703601599,0.0008667092443002127,0.012143964327189812,0.0048801413453205015,0.1239622308349461,0.3588611422602681,0.0497003852798505,8.0
2039-10-01,0.20271715227239193,0.0007264372350679342,0.5575757793920986,0.012701558102628843,0.12626552641489877,0.3058624014718157,0.09612629629859158,0.10792231396356029,0.31173246300275853,0.10071210587547555,0.45810490605250453,0.3834958382847615,0.12246321489806344,0.17457129726704373,0.022522246721844216,0.8332613685421006,0.10071323728131636,0.0861710261959056,0.10514613070548486,0.37442318055116175,0.026125686201088714,0.13435339121839296,0.057994821124123824,0.0006486480155482024,0.006686746872401723,0.004758099014082466,0.15962094389915665,0.44168784509874137,0.03077486569810162,8.0
2040-10-01,0.1978550124236987,0.0003968882095950632,0.5681720778430988,0.013330650602249328,0.1291958235352554,0.3557982099443321,0.07931217694145036,0.153625663433074,0.1699761886484258,0.09536293304827999,0.47113876541006317,0.4108656217175448,0.12957092032480144,0.13571550449934713,0.029190550158612116,0.8404731581166619,0.10347237552200547,0.08236480711307155,0.1373572517312463,0.39943368689385217,0.02215631288372806,0.10807788770373054,0.06884666894147813,0.0003055053872996064,0.004039298156355296,0.0031323729362140755,0.21879023821896632,0.5659356137992662,0.023106711356430873,8.0
