datetime,bcc-csm1-1_rcp26,canesm2_rcp26,ccsm4_rcp26,cesm1-cam5_rcp26,csiro-mk3-6-0_rcp26,fgoals-g2_rcp26,fio-esm_rcp26,gfdl-cm3_rcp26,gfdl-esm2g_rcp26,gfdl-esm2m_rcp26,giss-e2-r_rcp26,hadgem2-ao_rcp26,hadgem2-es_rcp26,ipsl-cm5a-mr_rcp26,miroc5_rcp26,miroc-esm_rcp26,miroc-esm-chem_rcp26,mpi-esm-lr_rcp26,mpi-esm-mr_rcp26,mri-cgcm3_rcp26,noresm1-m_rcp26,count
2015-10-01,0.07701529947972292,0.16704310391058258,0.5231966253176726,0.5031412246739675,0.4637849309663107,0.18261939133915023,0.8375559301112047,0.4438548707079122,0.007705227731902713,0.6671526093227917,0.9352947764931654,0.16078839717479249,0.47434457892987825,0.16574730132495136,0.3315857929903796,0.22277340370971033,0.0455561115049152,0.3908596329575641,0.934386331225682,0.10875653594153534,0.624691426750952,2.0
2016-10-01,0.027918919059463,0.1370661942458052,0.5747303358109978,0.36723622163790803,0.368376482726558,0.195799790382855,0.5377738584268691,0.45032534229549814,0.007959850362647767,0.6207121712795822,0.7730819631903804,0.0692042451798814,0.43140651870341273,0.11776855849122504,0.41776340554794467,0.2022886352014443,0.041325825835987845,0.3957073442806629,0.8771540602619932,0.21889360922360065,0.6153397646674686,3.0
2017-10-01,0.012890787539866534,0.1023072295473332,0.5409946967048604,0.3122349768913769,0.47004696368673016,0.23568043402653313,0.39382710717458813,0.3978073593496372,0.007634214431051012,0.40485371345940446,0.6607542499031865,0.08229971766259639,0.17898906055910632,0.08041976645771248,0.4545215013499514,0.09859062860433684,0.044264187561896394,0.24186305967904057,0.888913466270732,0.24795652211068503,0.5207083511055242,3.0
2018-10-01,0.01340901757954845,0.06975119941547069,0.47735570327037324,0.504776662971047,0.5273045690674049,0.34236860801674074,0.33317183222024194,0.3252858597368943,0.008872631787172887,0.44119354024826163,0.8659854916328196,0.10542136255603207,0.12139630576674772,0.10294898500947867,0.5399656790401759,0.10157271076421596,0.04197542421371526,0.10441626912650917,0.8974914971703261,0.27961702786887316,0.3322821455442576,3.0
2019-10-01,0.017480090261225854,0.060607401596221584,0.5887919415044638,0.4690177319379868,0.36847798790140596,0.2805852368642432,0.30107156683083375,0.36138248281388763,0.006662250352452168,0.45561382865460665,0.858491573425491,0.19066622884571993,0.06866757799837121,0.1101371975880265,0.5013881466211592,0.07165474331975924,0.025823395500940743,0.03947394817871826,0.7640214955971638,0.4832203443048557,0.31168878402521094,4.0
2020-10-01,0.020781037104340143,0.051400211772952724,0.6029005757772123,0.22238189331807495,0.21499129517679932,0.21385672758110963,0.32065286331361215,0.4535702757491531,0.0035814723992688385,0.5069350230077005,0.6981260796518204,0.2819030974688484,0.03959705307332439,0.10502807379738675,0.5035942028464251,0.09340617592702208,0.030743248044414424,0.016907982125595064,0.6138283887599425,0.5022571031057601,0.31366929009558525,5.0
2021-10-01,0.008886080936687935,0.05156906771549322,0.9107149033675894,0.18479292434754166,0.1422590281277589,0.17562364044758114,0.48136088315227643,0.3679807664609025,0.004022639027226362,0.3996134626060227,0.920796297449484,0.3333343361779869,0.038906080901168316,0.11099831733294487,0.566490655788924,0.0909268285751836,0.00512348311442044,0.01424663442546504,0.5994702164893526,0.3942955056846773,0.48596535437378297,5.0
2022-10-01,0.007914069591572405,0.11992747268195764,0.6602585502769278,0.16468255087177203,0.09932125446646646,0.28158798493505716,0.5979573188228391,0.2780087349102331,0.0021929571461629083,0.3896942114608628,0.7532734847879962,0.29380348273972057,0.07092620493154163,0.07518596863486711,0.4579736342165789,0.07342684442571751,0.00835939220271891,0.012567897375432104,0.494754923500098,0.22790963687305685,0.4543286561530796,4.0
2023-10-01,0.004886579755067537,0.07305467282004147,0.673693115627894,0.2635829686035244,0.09412248748392418,0.3307160320854744,0.5826059802372505,0.21779966467226386,0.0019176388001930981,0.34699858184903387,0.9718852327267817,0.19370720683113832,0.04852905276656122,0.08307137056683196,0.4521007589986483,0.06132582573365892,0.012542579759133412,0.004440498146376968,0.5674423318420434,0.2620527532299434,0.37886907865035013,5.0
2024-10-01,0.00506249867706224,0.06676672854194506,0.7938246340326616,0.4320502234231667,0.14126717774252046,0.31541032451404827,0.5720779266423102,0.22256441139337504,0.0023184729793722623,0.2756700428399802,0.9952408542157665,0.30372536350346757,0.03819109140684413,0.06757435722698235,0.34629752488622767,0.030517791654078637,0.01898527010121415,0.0019594612029037277,0.4763183730492806,0.3081109433229577,0.42938363358657305,6.0
2025-10-01,0.0017236662942204837,0.06555228433033587,0.698122508754843,0.37071688138774306,0.21921076968893582,0.2958465898134837,0.6305813404761019,0.2796729156279259,0.0024718053982258174,0.2239536287890647,0.9980259669423021,0.338975642637641,0.027685618750308772,0.03555642551565179,0.3134722874533035,0.04209054587763897,0.032227166550581596,0.0014407500983065103,0.6146964409954142,0.32185798801463106,0.32414054800730985,7.0
2026-10-01,0.00140625912877067,0.048384186859052686,0.5798907898631849,0.43088208533953964,0.21855795970196956,0.32259715564552816,0.7812621712142984,0.17290716896775551,0.0034101662221265065,0.3511155635632758,0.7970113486300991,0.4251852640736893,0.013715276874304265,0.051724808371064385,0.23444863229443005,0.028855546813834648,0.0604810247523414,0.0007554142019934262,0.6141710718656161,0.49122992832888,0.24349119847495002,6.0
2027-10-01,0.0024785129086455577,0.064911000348507,0.4325819706296994,0.6672150418722129,0.20594838518214653,0.5293555762939541,0.793660289516777,0.1581669698617132,0.0025788249154041682,0.21484800747671975,0.7375699066996273,0.4437653434361696,0.00992401134144253,0.026558643211069977,0.24126275444863654,0.023734057848616485,0.10662092649912974,0.0017475336057906285,0.44252958479523097,0.4002643244788967,0.31041169632594595,6.0
2028-10-01,0.004682813726117113,0.14659621152886435,0.4046578240782931,0.8072861144995175,0.25751790945233977,0.4943839147446799,0.7140551177126584,0.10388570843162545,0.0065477416890164794,0.16283812011178472,0.8073551199883481,0.3320828388050028,0.006489105926258025,0.011951666990855998,0.2657190388305093,0.023060257311573157,0.09083239175056936,0.0005521443231415524,0.4202482385303654,0.33878712101086983,0.21193572815961792,6.0
2029-10-01,0.0029408513291547984,0.16935823271606196,0.48203850511209534,0.6544842748145125,0.17663605629157397,0.3006093895188328,0.7376980547704387,0.11613991239519185,0.015078747932751227,0.12413726270292569,0.825038604187962,0.3547420603842254,0.008391213991061996,0.006970215673698434,0.19504307389145623,0.020614063455642002,0.07089552182294186,0.0004624898021202218,0.2921763349290692,0.33793713343074394,0.22835961433767538,6.0
2030-10-01,0.002085241056206715,0.17446252677751092,0.3301467030805596,0.6333812552819149,0.2066585285264097,0.26495770640067323,0.7460295927832924,0.10160245721512594,0.02866061074315501,0.23918510553204467,0.6202600836816179,0.38091545880015143,0.009068074375680598,0.010602958520323289,0.22200706598629075,0.024120711566526204,0.049330371615363716,0.0004274126620383788,0.245495536646433,0.47177341761646585,0.09649088985512802,7.0
2031-10-01,0.0025953691930296584,0.3301684084381076,0.14107109494548412,0.28181752589397363,0.18260876274643884,0.19365931601402547,0.5887297600090033,0.10319243644750646,0.03046949274970422,0.13988084411241505,0.5428011492450571,0.4308778492854324,0.012092544338712678,0.01183093149547007,0.23716285785623772,0.01627419101663542,0.06273978352501068,0.0005624857325613143,0.30747380007490777,0.6520454476124359,0.09900443557982412,6.0
2032-10-01,0.0023416065450252922,0.4811335571382752,0.11654782083683675,0.3608692058357692,0.1836730216607721,0.2107170337487368,0.644219114142889,0.04341368994370099,0.047727173233261116,0.10083747554062229,0.4531609745009746,0.5556044098672004,0.013693800240905666,0.02402381201289932,0.15485471200698134,0.010379965171258379,0.04307294760716773,0.000412854168516078,0.4205934977332304,0.6646617140554054,0.06709021997740522,8.0
2033-10-01,0.001132324682803839,0.43610376926634564,0.08017160771106403,0.3631194253972392,0.13806391292591783,0.19134649977812845,0.6181721040764169,0.03116769333308617,0.03442036599661673,0.09805507214792024,0.2887302926676857,0.6034488208883116,0.011757584784281043,0.04185469190184818,0.14043659488079382,0.007721677551733512,0.03631903977039122,0.0014934960296880328,0.4357289737820723,0.7068492517144881,0.01639018692299612,9.0
2034-10-01,0.0017152982058277794,0.4414804723551501,0.07091496253055633,0.47070086653485077,0.11212204411516222,0.16634416624786613,0.7666328019503252,0.03482402162048444,0.029220364251219353,0.09540349866645774,0.4504076719353264,0.5495456676357349,0.010781683589860674,0.03835116813165708,0.15896868644778098,0.0027840336688102372,0.030238033283098143,0.0001664612793153272,0.3219544457750853,0.8147941221026913,0.01620672897687793,9.0
2035-10-01,0.0015386843510930945,0.4138837116895214,0.12653954097150524,0.3428724863604672,0.088081160537253,0.1182132597012186,0.7225768438229114,0.04134637444825568,0.043427759774048565,0.11998857233428568,0.38860526685565266,0.5903977389205854,0.005935389242783831,0.0208635338679731,0.285090253872957,0.0010400462043898982,0.017740224794433077,0.00013450985148010983,0.16429420697908254,0.7667238345409793,0.03678547924063335,9.0
2036-10-01,0.0016348389337996574,0.43194800183566695,0.11043101969796953,0.4906590748294517,0.07377996882852246,0.0696619203362017,0.5117712911722068,0.03991949214372489,0.030286854829069697,0.07948119853519052,0.40058167016670054,0.6354048260498752,0.005265362097170308,0.03948980529906057,0.34886068609245524,0.0005240244888393441,0.007582443807674836,9.65907963504848e-05,0.16655179026725753,0.8661303796008835,0.03110280636834954,9.0
2037-10-01,0.0015790702557599444,0.4842715305922338,0.10351023070211945,0.519506232829703,0.12979272073843848,0.04938990044540236,0.5257897766882818,0.05986713530916813,0.04109685915982626,0.05174764360025854,0.3909362273024326,0.40069390212902056,0.007314195967893829,0.057572287351195656,0.49624141293698953,0.0004584570431720536,0.007156564799814692,0.0001602880125688382,0.28889269210540675,0.9140425600092983,0.01661969892124463,8.0
2038-10-01,0.0027325245118550215,0.45441013593487123,0.054981633457529176,0.512175611143159,0.18821695309891606,0.13612186562548836,0.8055758649219298,0.05819111640124445,0.055211609138323375,0.026260859402242365,0.35918307643145997,0.3433295424803937,0.0050192973839086105,0.03128800956319587,0.5192189040556972,0.00039581577627786343,0.0020600290656386014,0.00158576375877103,0.24312848730983966,0.7952854616804184,0.037318083031776875,8.0
2039-10-01,0.0030026202967662406,0.4778652008334605,0.04675428430702048,0.3709240942113108,0.36350908741212773,0.12594125197169886,0.7626743658406732,0.02722306657190191,0.0497117563876957,0.023821287358063988,0.49173217799688274,0.2951803080340875,0.0027329282275066293,0.018504549372579625,0.6120769871418519,0.000557218896848933,0.0018397213653740163,0.0024503980210822535,0.16189166116317016,0.8753693162393397,0.02838931070562897,11.0
2040-10-01,0.0025960080899363005,0.4608210858462187,0.021679222485465596,0.3293304082262948,0.4771062311639581,0.18536106516816583,0.7706126118058887,0.021695084238129568,0.046073180946121554,0.014340255378723936,0.4460964658558113,0.41317864470414245,0.010322512321708836,0.01475886446053079,0.9002252412479371,0.00031161175274307593,0.0026474409227316637,0.002242562578007265,0.19176494665085392,0.8134599058287453,0.01660432627968011,11.0
2041-10-01,0.0038589151537804347,0.20467450708493157,0.014818765292695277,0.339486886049875,0.5487211839109305,0.18890099659200554,0.733711070596359,0.039228720755110746,0.07534959517098493,0.00933085628512398,0.29139338068173054,0.6209931981078971,0.011863712630506323,0.01318916534741675,0.8872336289988114,0.0001000405323037555,0.0010671704482083143,0.002005085111115993,0.25798962540130804,0.41157621410816947,0.01048583779471539,10.0
2042-10-01,0.005702597282736224,0.3590159376571965,0.017591077117532647,0.4533635864567952,0.39189267957040386,0.25382987762508163,0.8421670831563527,0.04788999436558078,0.08406835068618054,0.011670796745724587,0.4046289357286308,0.5394607954307897,0.023499735496225572,0.010264886105116408,0.9574973487438815,2.0155484108990782e-05,0.0010096274312855393,0.003006403479483318,0.2398277201007347,0.43805789457384214,0.007905484061691994,10.0
2043-10-01,0.003041278659103554,0.41170590715489674,0.01378442198930474,0.3655265161631658,0.4179687984743605,0.22029100427193385,0.7629224441687552,0.014490303128671389,0.03549154660242227,0.009888704980517528,0.5190239140393809,0.5018027189547198,0.01774592380911245,0.01385474644440636,0.8788306074715588,3.52399674536543e-05,0.00028683956145929675,0.0025801658997911823,0.1208479437097873,0.32465660423756604,0.012598212938805921,11.0
2044-10-01,0.002750360630693777,0.31441559914455863,0.022088210284897332,0.31158757469117737,0.2584838484130485,0.15107745608738793,0.6721579191326779,0.010191862403111695,0.020679481611981278,0.0027498768686189715,0.40298945726358726,0.5546983200870004,0.009849452590049804,0.008583641621796487,0.8074391949304349,6.510788622735197e-05,0.00022254897228252994,0.008428139620150755,0.08765160725602719,0.38596992038470934,0.013955382400090274,11.0
2045-10-01,0.003095661409150986,0.3224608388646908,0.027954604063337104,0.3701576014127935,0.2416537533394442,0.2737249278860021,0.7389958672426891,0.007585026156071743,0.01804482582429943,0.0038029562109162638,0.4093923387604722,0.6132624611115847,0.006803724394625646,0.006278623022179935,0.8649836430347039,5.9956206144275654e-05,0.00023173244934212033,0.018282126721425134,0.13758498274046194,0.44197073065913994,0.01428853400040917,11.0
2046-10-01,0.002844002623936518,0.3415766311632451,0.05690195825643141,0.44586367640406643,0.18496619348455173,0.2500752834124425,0.5298250537263207,0.004758845419660471,0.02644242637541304,0.00339732048815613,0.3090086161365435,0.7460260318474066,0.006756853981026341,0.007599383470752907,0.9615165013281719,2.524278457792988e-05,0.00012431616706430284,0.029733389652231566,0.1522760034637068,0.8123633404573405,0.01495350330594671,10.0
2047-10-01,0.002734368506792676,0.33889398650894,0.14177385392565614,0.5913851626933345,0.09921649569263755,0.21974448427330193,0.35440296154839845,0.006197792305120074,0.027992867032720983,0.012463023140164998,0.2004070187690376,0.6261610397982014,0.013061586446826961,0.011650510274770456,0.909271324995596,8.595217554036314e-05,5.32160007930147e-05,0.03951583034130993,0.09795934078966052,0.7610790829368694,0.03914951739233039,10.0
2048-10-01,0.0010931583988630336,0.36567998833625404,0.18082022882720702,0.45353976871548485,0.04914851795717388,0.17577138560589675,0.32274375178914816,0.004545827418298665,0.04120164211785495,0.01673538060980472,0.08285505555373056,0.5761292261667503,0.017673306142196882,0.009309933216053274,0.9013428309629785,1.0118897503751206e-05,4.328766848079488e-05,0.09671063669299877,0.05224067463745615,0.8087464787803751,0.05962794131568917,9.0
2049-10-01,0.00040367771594250056,0.38688786014262544,0.1875684018496203,0.3485190858121682,0.05212240851553745,0.17207394478522992,0.3053140774342822,0.002568637830596679,0.04245638791015834,0.020369433280629425,0.10199779871544212,0.6109350232395849,0.02623816674289216,0.011723242687752319,0.9214259337598321,1.606876872824977e-05,8.539589543875317e-05,0.15809042902724474,0.07226137922236758,0.9262442897928386,0.044522086084101055,9.0
2050-10-01,0.00025782790969977544,0.39369341226624643,0.14817410106420625,0.5157752307191923,0.0823930891243633,0.18740438403020115,0.29013715821767194,0.0021907807250351958,0.05866175104934439,0.013285710223856896,0.12171244041230857,0.6397094969708155,0.04553824684563309,0.010742566011104676,0.826352527741107,5.487623770392588e-06,7.322668518047599e-05,0.21527057866441857,0.16958765721580432,0.9026184833314048,0.030500693460376704,8.0
2051-10-01,0.00033015535557608805,0.3200357460451179,0.1884471987064169,0.7402925127468477,0.08668632679108973,0.2820413416339138,0.5305266858318988,0.0048787223333481965,0.06937665964675185,0.013822102535740182,0.10420453239450582,0.7407981017450294,0.057782638259921956,0.010422419511144858,0.4924532779847559,3.4502581787490875e-06,0.00017305855877636163,0.18685405128761207,0.1884235141613067,0.8982921053657724,0.01513437971979677,7.0
2052-10-01,0.00047081542732936777,0.16498606069654911,0.3129875936951889,0.7243567714752275,0.10558520782095301,0.2921241874796938,0.5669720426823464,0.0038422518745606245,0.08994080938559235,0.013854029322557453,0.11265542841828757,0.6729461574665685,0.014573634791469895,0.007286820949596827,0.19979934295100157,8.692945122864012e-06,0.00012107039540770088,0.1418319245529345,0.2793287839454102,0.9212351285295012,0.01775830797697284,8.0
2053-10-01,0.0004914514520048052,0.10099961317826378,0.31058167502342665,0.616378786023402,0.1260499704182844,0.2119290717572077,0.4585209496214948,0.006639058828728837,0.08133477707487342,0.016959434626275735,0.058131108529223444,0.7370811222063014,0.01434723282471474,0.006997824005526919,0.2786237732512018,1.616699071422811e-05,3.202904790491336e-05,0.2633628181787242,0.12491000600831575,0.8782060730657394,0.02357188892469522,8.0
2054-10-01,0.0007766034914891604,0.11970191202875143,0.26863527563974504,0.4007156940079015,0.06313943253090415,0.23263956856605633,0.704338523536017,0.004664402030226398,0.0717392996037818,0.02057190290142591,0.05528249317939574,0.6692810521236756,0.011353136328120648,0.007597628484485554,0.385663836308187,7.785333276604426e-06,8.719918241816995e-06,0.4539327184708919,0.1496194292388107,0.7601969647743114,0.016886722890075662,8.0
2055-10-01,0.0004972829563442652,0.1165724058444769,0.30114157498274136,0.44109617973358506,0.020654596066264252,0.13376988445401586,0.6133947275580273,0.00192030454299285,0.08475906549735296,0.04476551371590738,0.054542842701762156,0.5960246478198475,0.00693296611184199,0.01138956994031974,0.2968380292636944,1.505340628177018e-05,3.832523749936451e-06,0.4641788272266226,0.09338812178238952,0.9565633654467944,0.04010490770326096,9.0
2056-10-01,0.0002528299532766911,0.09606894855462103,0.3062081707918059,0.4362175629290639,0.011321078373254995,0.3619391799654258,0.611167871773443,0.002536649074120138,0.09200395432681835,0.05137829108139,0.05691684184041254,0.6100814537595702,0.005869657868897058,0.009270155960609159,0.322386218386837,3.369080389152573e-06,6.974835019156317e-07,0.5232548808919631,0.09042937627267139,0.9589338574877297,0.04381239165896493,8.0
2057-10-01,0.00018076095988099622,0.09789580930450008,0.3382341367140308,0.36735837245340275,0.01172735099214465,0.660964664765249,0.29383959898091966,0.0040524722994883695,0.08366500493006748,0.11268148244133668,0.038789057792786054,0.6888798324027565,0.0077898835171282465,0.015052086998601213,0.2651546686351158,2.3230177297826147e-06,1.9266905108117362e-07,0.5564735186836378,0.10582694433917962,0.6839244047029867,0.05477468085714889,8.0
