datetime,access1-0_rcp45,bcc-csm1-1_rcp45,bcc-csm1-1-m_rcp45,canesm2_rcp45,ccsm4_rcp45,cesm1-bgc_rcp45,cesm1-cam5_rcp45,cmcc-cm_rcp45,cnrm-cm5_rcp45,csiro-mk3-6-0_rcp45,fgoals-g2_rcp45,fio-esm_rcp45,gfdl-cm3_rcp45,gfdl-esm2g_rcp45,gfdl-esm2m_rcp45,giss-e2-h-cc_rcp45,giss-e2-r_rcp45,giss-e2-r-cc_rcp45,hadgem2-ao_rcp45,hadgem2-cc_rcp45,hadgem2-es_rcp45,inmcm4_rcp45,ipsl-cm5a-mr_rcp45,ipsl-cm5b-lr_rcp45,miroc5_rcp45,miroc-esm_rcp45,miroc-esm-chem_rcp45,mpi-esm-lr_rcp45,mpi-esm-mr_rcp45,mri-cgcm3_rcp45,noresm1-m_rcp45,count
2008-10-01,0.4531430201712897,0.7088679284267722,0.16685731101012133,0.17222217381465968,0.35956548299648405,0.6864372832705778,0.4424741718321815,0.8391155326046797,0.08339404215304873,0.13822575534716294,0.5197204603268847,0.6871563253316284,0.6061997825252738,0.004716902111337883,0.3949238830777365,0.650476483865132,0.7334603627584697,0.7387514868984844,0.20442368564999466,0.6927344012316874,0.6476712259071714,0.6336888971899453,0.17714588412327242,0.31739382081093864,0.6896516390758771,0.34763813375503627,0.04928120776323098,0.9451210502059941,0.7564379630890643,0.23509368796044341,0.2812521624248476,2.0
2009-10-01,0.44493111823073317,0.602137727933703,0.289415295851802,0.2120218939796457,0.4159715155293737,0.6429788980627483,0.45829246901989606,0.7810551829415233,0.06694942563908746,0.13369999427027437,0.5115501444667516,0.95137014155333,0.7316965398367158,0.0012651622556822193,0.2911227041795808,0.6457476291520438,0.718749352592797,0.7603867902289219,0.2074031691745031,0.6429907852991168,0.9807655180797329,0.3280215330310843,0.07822868484138,0.3423200887618536,0.7498693879096056,0.44428532056615744,0.07468438599885921,0.7891241045362765,0.7025341740020346,0.20726925735806923,0.23940247109256949,1.0
2010-10-01,0.3291875367716388,0.49101006961626703,0.3270165372799766,0.25597460418796164,0.428795466984667,0.40877579961179855,0.38486336850767133,0.7024338805332437,0.05248364636621644,0.08492549965885764,0.4249887495131054,0.9840638032638672,0.6541094498827342,0.0015064946341405347,0.281452694291827,0.3481968882788088,0.9140662883567668,0.7945111154368405,0.2447215633802911,0.6307379716443302,0.7090697179618012,0.39045914427106065,0.0869552951290631,0.29051202621500793,0.5325495404017142,0.5235483328819386,0.07724401615974118,0.6953299527628145,0.7427406476908878,0.2198019505277138,0.32633169704864406,1.0
2011-10-01,0.21299369201787352,0.4612643543153978,0.3128989680392519,0.17347013284722884,0.4254969222560384,0.16948505998295857,0.22962719592994552,0.7503820797646963,0.025210616068484945,0.16905054628832725,0.3639909348501803,0.9606098200374171,0.5249502713311358,0.0014121237982679317,0.31748596158970815,0.30997655012014125,0.9827986084230336,0.7791949036414423,0.28106754229197006,0.6204635833790288,0.7109206372467121,0.3583644259215806,0.06867653526230162,0.28606765969578274,0.35893142316419546,0.5241884279909301,0.05157338319352242,0.4502680456686403,0.7118021663006691,0.36191369696556286,0.4003313957551822,2.0
2012-10-01,0.23896666167955877,0.5268898859376444,0.3996743061521354,0.16098720252891896,0.2749510143757192,0.1722413437863217,0.3244498953056004,0.49242752509558785,0.014464163769287448,0.22437532087900725,0.28903236136078275,0.9465979100297772,0.6270083541225417,0.002033418045066798,0.28691390640682096,0.37442348723945396,0.9276361491208722,0.6704819269343996,0.3099034788827887,0.45470576377629746,0.8927962445342983,0.5461950264994655,0.05867096214417301,0.23498696399503424,0.2981242307384404,0.4835465499503867,0.06727656496500435,0.3332909146956895,0.7312037333093524,0.372459988463788,0.3052604720326721,2.0
2013-10-01,0.15321182810066913,0.5242222536698196,0.46937712151938593,0.14628575215528614,0.24523951674744918,0.14317800695116062,0.298323453905373,0.4183607074389383,0.017442543091995957,0.1637644630513326,0.3536027165621318,0.7477935751460745,0.5840571841301399,0.003522621892324321,0.19484713131107317,0.5120792279295601,0.7976571455793268,0.627167236432169,0.37121936562564706,0.3685349189334186,0.9500895244635977,0.6489223325424429,0.03629991608601233,0.1479119809286761,0.43922321978820034,0.35949128626540106,0.04801411323198716,0.30380962861575256,0.9884297069259849,0.4004112799509608,0.1415976798541706,4.0
2014-10-01,0.21795550107491102,0.6600031530532042,0.5710376251745952,0.1705728047330243,0.29102997069230013,0.14606947220192135,0.697328817568801,0.4619814918653693,0.0031073333956468142,0.12418328544967784,0.31354861048067795,0.842781653229928,0.7281397857564902,0.003945022330486124,0.26353944134745355,0.30266159835920703,0.6294836199651845,0.7362216860446062,0.4464989794106685,0.14460618983840046,0.9912165718651855,0.725199847520074,0.06522939793839991,0.10520905701382452,0.30718818713583196,0.5040394931687533,0.016247430543281663,0.3113398718659131,0.8845757585851147,0.2714892723699481,0.13316887774377448,3.0
2015-10-01,0.2229690057905918,0.6270695915358597,0.5610470776880365,0.21656643938311151,0.2302822219128618,0.1459772281975677,0.5147329668763989,0.33294284450902634,0.004100967371765105,0.2413350038414468,0.3749211753210321,0.8560653959997097,0.7103181651578125,0.0022297296065190543,0.24518199203037663,0.2731877429200404,0.5835850120370885,0.5964655466613957,0.40269122514370614,0.14340286811777472,0.8789621665458164,0.8972073616059941,0.09636007837462683,0.16580182808618335,0.33771164133374865,0.5285817487474882,0.015825515815697695,0.40704912458037135,0.852201196635954,0.1951381933209119,0.22001803666934167,3.0
2016-10-01,0.3620991077018607,0.3580788369487523,0.6259963925844516,0.20716631269993055,0.20310708258729965,0.10591017578534301,0.27831252972278536,0.3983274260690145,0.0038264843442250627,0.1577609640903018,0.3360169520377725,0.6797177813592951,0.8584561104858789,0.0014104438503143905,0.20099592883679687,0.18439046730805828,0.7136124639620234,0.7547217668004398,0.26152372434739024,0.08580200939717145,0.7569635540114652,0.9847160798115553,0.08858743122088596,0.25252945090893536,0.2479999095652656,0.49541870365789076,0.015275132978824305,0.4556216721723443,0.6176123194457412,0.2650979765336786,0.23386993009902118,3.0
2017-10-01,0.3908357636899108,0.17475231531179164,0.5645109246906059,0.16730986883506097,0.28134139688162996,0.10876551754806077,0.3306965187893741,0.48942692063391824,0.03890607731813222,0.2517327353900336,0.3129490456984482,0.7844855714531521,0.7324184383403864,0.0040625654230310865,0.08741060182756498,0.09478212556881935,0.891838217960483,0.7747505407251325,0.15349999200147163,0.051018300428240314,0.856634084153552,0.8461371678252297,0.052794449535505834,0.20483203442141315,0.26732931087083045,0.49269313260743963,0.01570919705947253,0.34989383721240064,0.6518796412940466,0.22609981579076643,0.26415402332063864,3.0
2018-10-01,0.2205525076750822,0.07774247100019747,0.6746261583797595,0.11997670268705497,0.27794754967016766,0.09123898020333453,0.47005508912836613,0.42540099786376206,0.06363051317397769,0.2209184951857081,0.3461038167880687,0.5684637385179145,0.7074488860698112,0.006012202501085225,0.12409129491855768,0.10116600606327662,0.8010089470554317,0.8133666855520577,0.0762168391261984,0.050948822070050644,0.8591896146473214,0.7010775854083914,0.032915323676918996,0.17719216441063407,0.3393375323814698,0.39069798537123035,0.015543467475849271,0.25853606712678695,0.6373365107197508,0.1337488054610967,0.18783118101604446,3.0
2019-10-01,0.2546002468580809,0.04840301985875047,0.4723017818339029,0.09218851983446487,0.23387430008735008,0.10293750798323201,0.3360028532421422,0.5582379487970197,0.11035837489844831,0.16034239960696348,0.30788022723634567,0.49005825620635257,0.8054657928171426,0.04443244928687388,0.16304821895420074,0.12928717241100468,0.6432485185680354,0.5889272019623799,0.08235766287347093,0.045070305922663874,0.9776551307112509,0.542548075231017,0.030424218644713674,0.10954485856558933,0.5167016191807947,0.38147182643457933,0.013220558093817796,0.22576529350176056,0.6277941384589062,0.18407415743283334,0.16195977069606718,5.0
2020-10-01,0.24629264895906325,0.06793077209256533,0.5336689252492895,0.0931840695408443,0.27304812144341367,0.1114602487093342,0.12264533344763112,0.553422780340956,0.2039985468133973,0.11841285265487655,0.3223862158650854,0.5328465768403291,0.6813717827216276,0.024006935665711267,0.16925978209723697,0.08506568088670177,0.9405349684738766,0.5205305450176685,0.11093577449162587,0.06332692859080497,0.9257232729147642,0.6128076508766667,0.03261743729020262,0.07209977425832687,0.6219412766560868,0.5687024660511292,0.017650437064436007,0.1587300310189133,0.554874476777002,0.06954709973109247,0.18975538696215047,3.0
2021-10-01,0.28751404812756204,0.053102957149122755,0.4329147423863987,0.15996913085805808,0.20672246161616412,0.17409916951517318,0.13226119885401583,0.902832503975797,0.1420088393989307,0.10346471777341532,0.24160127060753045,0.4913483666757622,0.8411548950258426,0.037368852051567376,0.08961115301147249,0.06671672425983771,0.8446630296011719,0.4640596827530974,0.1423112344769765,0.06044270506651416,0.7953358570667463,0.5058706234630881,0.02571814010314858,0.07497813037010245,0.5063951823342201,0.46153690828958505,0.0025118388487413703,0.1954098758039153,0.6801842893581596,0.1437512280383229,0.22780344641033748,3.0
2022-10-01,0.23707610317753958,0.030637630124059203,0.3425098173814024,0.1715126042894258,0.2353084290335146,0.14854685722791408,0.10388783765274272,0.9142060569274453,0.12216991428724482,0.06669398122584104,0.38331745228222835,0.690734848541745,0.9001860173106971,0.028592116055640406,0.12148605306186558,0.036737309949912235,0.8360201265615441,0.5735041172361718,0.04348989763679069,0.03231132509876484,0.6721752601927847,0.406800489960223,0.02186144796339527,0.0892031538754992,0.28012294497081813,0.46272229198862014,0.0038629202995304457,0.2679329475523515,0.3931139201132924,0.08083837298617863,0.26954355422785226,7.0
2023-10-01,0.15868642955702741,0.027771015147301483,0.37302866221071107,0.16465025537771574,0.23393191405168726,0.07620702560824442,0.27030558461059195,0.6217759815913508,0.11340275547328954,0.08158966795303155,0.752103970082126,0.8164261407714117,0.99050969796788,0.06934633932782253,0.1511285930355545,0.02490058939813727,0.7730404180379251,0.5918908201198132,0.019908216987744764,0.026177161106321196,0.6256119900501443,0.3105694697311731,0.025971934227930635,0.11515451540449846,0.2792791261454873,0.3982280780420242,0.0022571839769654966,0.15132186572369685,0.451316943855427,0.10480220343998468,0.23859905589576275,6.0
2024-10-01,0.23255338279084622,0.021696571540150974,0.3870138618508495,0.15186092496852716,0.2645895976801725,0.04356920794020089,0.3469995924013217,0.7624988786770112,0.09910725886324541,0.06427313608910717,0.8256940713833604,0.862150644911786,0.9207059274234703,0.06816434171795156,0.1298743677653678,0.029750151674431433,0.9902057621776765,0.5161128793016385,0.016486600396611994,0.034765973910304025,0.5277340200417604,0.2071521545422435,0.024040832532276336,0.13483084789929153,0.2510376128736377,0.21966382550515964,0.0015013667455782277,0.27085389051677466,0.27713109951214926,0.17672554776627203,0.28403037654181007,7.0
2025-10-01,0.23263931146888137,0.007552965620175296,0.33784045654517436,0.18761049716692632,0.2558493860240592,0.03880102889261313,0.3680630322995506,0.7834416456403335,0.11085104818937225,0.06308960940233117,0.6410086309803651,0.941816236573062,0.7972309829492733,0.0633470896870888,0.11169119815613064,0.028676537392696558,0.9471482950642653,0.3689106495068194,0.013203100805018747,0.014773515316610067,0.282319966078014,0.11432024239156638,0.008214136708979842,0.14280240845548914,0.2621258546343223,0.19050257912985624,0.0010319349091026159,0.2794234142783437,0.41307146901500713,0.2906095147821131,0.35329351472697357,7.0
2026-10-01,0.2617106096314017,0.009023467502414643,0.35324607733336844,0.12706029924061238,0.2368502164891426,0.0818755713080893,0.3014045979692221,0.9385355302677375,0.09365151836210632,0.03593004053475264,0.7633949147036506,0.9904283825545968,0.4930340526829845,0.05717959314039094,0.17498566216551056,0.02171496272912037,0.9556672608464456,0.45341039214873824,0.035234264476575135,0.014774497472502502,0.09524049978350373,0.07795974391174613,0.009615437299610239,0.08230111191866109,0.35649676079805204,0.13509713702837414,0.0012536491766756085,0.24190052081451954,0.40875548896741865,0.3638379939611678,0.2203720073474066,7.0
2027-10-01,0.14713021698182152,0.00693160086648256,0.4961877067846159,0.1457764912771168,0.1921865947078378,0.08134899501024385,0.26542239591064065,0.7240137208532657,0.13651395878509479,0.020409498105450525,0.9860036498833755,0.6588998425737824,0.4982498747176184,0.03295338109919452,0.15170088610955912,0.01711730504589063,0.8615006211410214,0.5467294722068883,0.018912095312396078,0.017681169207829736,0.07138373851276408,0.05136322638165127,0.005407214761544289,0.07871402474483846,0.29880257716974795,0.09462174124132679,0.0013081007449180532,0.4104789818611878,0.353610202293427,0.3108427687201713,0.23373728823445084,8.0
2028-10-01,0.1540434106890396,0.009758579159565302,0.6208476251447979,0.21432246329899418,0.13421521542552411,0.08807300419883063,0.2248230456082775,0.607512852516775,0.13014862809085043,0.0240865180225759,0.9081292762128728,0.6903985262321046,0.44833476319046817,0.0663517677014369,0.07869511594524661,0.02528616305689228,0.7711400292610482,0.7207289085284188,0.008469130874545669,0.03091765734545284,0.07178498614098498,0.022776900419426264,0.00425968812044358,0.14210325328611723,0.269872994927987,0.07986911260866958,0.0009649567104389998,0.34233382285284353,0.2619039020107147,0.3602156422758286,0.16911084893139713,8.0
2029-10-01,0.13744272961677992,0.013166112676100324,0.5175024889534382,0.185669388945971,0.07787255470952871,0.07425062168138757,0.18797278536800238,0.6354718292243751,0.1508044475095944,0.01837256664368779,0.7957290512530455,0.5115331133493022,0.48933479009986003,0.0985176641358071,0.08139949794069506,0.1024393770000584,0.6374434379773624,0.6591151278308044,0.009066141591012107,0.024978098837896336,0.07823186322607749,0.03885717990356009,0.004967005498658623,0.09139165871823969,0.24010437980113045,0.08871740420683674,0.0012126802205349588,0.3276801477669141,0.1543965041237958,0.2187056102640359,0.12554217714810956,7.0
2030-10-01,0.09226971384803104,0.02075514928581943,0.6189024753455974,0.16293748534503366,0.05779796709321083,0.10172661592818982,0.29162320878746933,0.5954558582297952,0.1861995502409213,0.02163233709073507,0.9301453486026316,0.266685727757479,0.5793308974505671,0.09203177323108816,0.11910715698216214,0.11148089588791799,0.5593780758330885,0.7796629801233843,0.010869656068923872,0.01494091228027604,0.04214569400793985,0.04191604311887561,0.008534872401318559,0.04092518649856767,0.28236478792962977,0.11212595844841144,0.0014630735192642692,0.3552072795707675,0.11465101769025032,0.21827424295527462,0.055967940897926886,9.0
2031-10-01,0.11109701067878602,0.019616016115840126,0.6018792256495381,0.3286830010601489,0.021508219324827205,0.06786837779395036,0.1751103771426684,0.6252510158617506,0.15556610477839852,0.015245009116536984,0.8951604878513809,0.2434186143853125,0.5850261272223354,0.06848907953286668,0.06665588006247133,0.06494823394556318,0.47551039316511534,0.8837278659688923,0.015934033279097894,0.00899828044161294,0.09146069209041659,0.09082380819881175,0.013167305974061832,0.05676033223885472,0.4401693965656389,0.11404745397195036,0.001639680066719286,0.38329982551580033,0.09434310926642239,0.3375044108358448,0.05128892359987493,7.0
2032-10-01,0.10370398531986312,0.025654973693264745,0.7244342926463687,0.6495594997155896,0.01602419545254585,0.08601393211455395,0.1331217384110829,0.4296381455126309,0.10299497969162315,0.013752466685643056,0.9252673576685763,0.31052249498563544,0.383826255800207,0.07143702933672554,0.03779958359553449,0.09637867501517479,0.4148333495126222,0.500166304471809,0.01644351852318604,0.014561711609197924,0.15651512714000498,0.23026394590052304,0.01876317105887551,0.06154315449106462,0.39416444773962866,0.09391777063681239,0.0017390364133196695,0.49962592301401354,0.09865870244154526,0.29327885149551125,0.0328126844078096,9.0
2033-10-01,0.11159808831500488,0.015388125444217615,0.8032531171770061,0.8017881632328052,0.009436166904362631,0.06111725178964718,0.27991982844058905,0.5666313646354171,0.0843073719686872,0.008596883924902814,0.9593063920108289,0.38406302198322195,0.37604071468088784,0.05242247501130893,0.04938865157097247,0.12469725237399988,0.23523054433300783,0.5370558517474817,0.012873339425187707,0.013279302688462752,0.07792066638282162,0.18241998568310547,0.01892487275558363,0.037617344250700915,0.4071868810716148,0.07775672595619652,0.0017559128761268847,0.4758497577737111,0.0698881112505911,0.4167650302011532,0.009576833531821333,10.0
2034-10-01,0.0888493727458304,0.011853016564092446,0.8387920977527814,0.6301347976968869,0.005914699488181725,0.018114424561264657,0.33203187443976123,0.8592651460394791,0.12954463840428135,0.0057527872713062644,0.9238862346545182,0.3561801741738021,0.4749657692188096,0.04957025384090586,0.04138170640449135,0.11087200359138244,0.1487847979748483,0.766731739562947,0.00661501326427314,0.020318499386266117,0.09018623504479906,0.14883749633615648,0.024820073192686542,0.03567726270300274,0.35417554825428266,0.04766916571852293,0.001664632838505594,0.33857505431977797,0.07793356975410001,0.41214372709946023,0.01034337297139575,13.0
2035-10-01,0.04800090890946163,0.02325245504595424,0.66952624660553,0.5675353032981639,0.005489739655701567,0.01811674564432307,0.3105876501632187,0.8570439180150695,0.34056470251570004,0.008493786000635228,0.8285133620271486,0.42917452019049895,0.4905438146397788,0.049602097195632536,0.03962885948757193,0.12185852790859064,0.20394897450500585,0.9022602610875075,0.0038903954134332985,0.018785132699926845,0.088461988995497,0.20952958560825985,0.022325341430512555,0.06669937994290134,0.48857509091955875,0.02938838244440515,0.00011641955919235473,0.2553710224583049,0.0731752596191485,0.36009634744260843,0.013455280820702327,13.0
2036-10-01,0.05095694694278668,0.019053062529681676,0.6493805594200459,0.7446380566282811,0.009101284924413618,0.02643385142524699,0.37897862179792785,0.753325493949029,0.46054557365470283,0.028997609614056497,0.8541326650559167,0.5448981753073163,0.3851760178699887,0.03465550770165182,0.02991328833268336,0.10203200692467702,0.1714767759624584,0.885417605995513,0.001834387814777842,0.021910203937206708,0.14284197348088618,0.2860771478803535,0.025803164998670188,0.1320863957957004,0.5784656988338557,0.016390488355652245,0.00014858888350234426,0.24307886526619107,0.04171944712200609,0.2955895770783438,0.0037814906368888682,13.0
2037-10-01,0.05488191465902143,0.007101549223961157,0.8788046472302212,0.7306576408131726,0.01055414168334903,0.03176639900859468,0.43118531737266996,0.8938122614960093,0.35341992633668606,0.062340470705300945,0.8766984597664935,0.4622792215341007,0.4642204371182713,0.03767966343833708,0.06884147237145416,0.11264988026514884,0.14943525448155026,0.995013360151008,0.0015598918625901593,0.014056783202447859,0.157816442181129,0.263549737206312,0.03501915426121523,0.18495462126715412,0.8682778058066716,0.011728507499547678,8.104387338998734e-05,0.3715664462838013,0.08596267566720456,0.3512476712285201,0.011856996219302713,10.0
