datetime,access1-0_rcp45,bcc-csm1-1_rcp45,bcc-csm1-1-m_rcp45,canesm2_rcp45,ccsm4_rcp45,cesm1-bgc_rcp45,cesm1-cam5_rcp45,cmcc-cm_rcp45,cnrm-cm5_rcp45,csiro-mk3-6-0_rcp45,fgoals-g2_rcp45,fio-esm_rcp45,gfdl-cm3_rcp45,gfdl-esm2g_rcp45,gfdl-esm2m_rcp45,giss-e2-h-cc_rcp45,giss-e2-r_rcp45,giss-e2-r-cc_rcp45,hadgem2-ao_rcp45,hadgem2-cc_rcp45,hadgem2-es_rcp45,inmcm4_rcp45,ipsl-cm5a-mr_rcp45,ipsl-cm5b-lr_rcp45,miroc5_rcp45,miroc-esm_rcp45,miroc-esm-chem_rcp45,mpi-esm-lr_rcp45,mpi-esm-mr_rcp45,mri-cgcm3_rcp45,noresm1-m_rcp45,count
2008-10-01,0.3775954071588614,0.7260664025028639,0.5516866350135601,0.15942600585983357,0.14113655728833793,0.46173925280201,0.36238482467104105,0.8507464719618939,0.30225735238398715,0.13523130446990037,0.2945605380617652,0.9522332409844715,0.37952040592681624,0.15976800500778093,0.07328552875536855,0.9071905773100938,0.2819752239318211,0.6827485045961428,0.08700299021198997,0.6504064393111817,0.8008655611600775,0.7653289129178003,0.3977276457384573,0.37979826185970933,0.7837449537290035,0.16137017246380148,0.06430249869954166,0.9178029943296475,0.9193040210023986,0.5484772226841741,0.5008513304539186,0.0
2009-10-01,0.35228506317484454,0.7337325380509905,0.8755364227767014,0.15942600585983357,0.15250262789674054,0.41829678016647587,0.42322157111686354,0.9708302575278472,0.27394634348598856,0.13216118913961858,0.3525861111988322,0.8141888473173965,0.30193354576848747,0.018721247568987884,0.027786829272299963,0.8859343412325554,0.35605132452631616,0.7510265937294447,0.0859045171099291,0.6204061431265148,0.7284917814766748,0.4297174857087781,0.14202596512193918,0.38999772611162176,0.7680317732922444,0.3275513214442305,0.12680319483945401,0.8502072672978938,0.8869532858632461,0.5303074770502799,0.4309061404213248,2.0
2010-10-01,0.31343971472929766,0.6723687130709357,0.8664682723976984,0.18534665140151332,0.1333619348639116,0.3510562967299501,0.36455107159338995,0.9838550971607609,0.2512081897934631,0.05335007056100878,0.3289435064046379,0.7790359772526896,0.3356240189571752,0.014911489454892396,0.014684418571403042,0.9746983105919963,0.6511862484917856,0.8212641980629488,0.13464937515105274,0.6216078588273198,0.636583836550344,0.43905617711106615,0.18767064289711682,0.38329178946934694,0.35521097770701127,0.2931094974177967,0.08896632562707162,0.9573916474828215,0.9187694729418712,0.4934790853839336,0.5859181589076645,2.0
2011-10-01,0.2616715483462126,0.5482644176326412,0.9058640295385384,0.10402959452806027,0.13226275808186902,0.15303910013613642,0.1790003480465849,0.9977255234476872,0.08075963847263148,0.08829499446749796,0.2746117445183554,0.720715594983632,0.39568228230247626,0.014406102518958856,0.014684418571403067,0.8943694809713041,0.6805502615325717,0.8291764090521184,0.18894888888825548,0.6309429349478208,0.6588776494244706,0.4288825050482419,0.10860447296327362,0.5442974533429759,0.18236471583122693,0.2635529342996595,0.05909674968326258,0.8451156254933176,0.8650056987138912,0.6453252027901947,0.6866427325170381,2.0
2012-10-01,0.26478018845918705,0.5233916633173272,0.8409854825216025,0.05651481818493222,0.07273587026464566,0.16684385168973892,0.20771587874518194,0.9924717090012161,0.06340245876752408,0.1786749671497578,0.19262443902228896,0.7371045080578034,0.3275757382316353,0.030349538057247084,0.015029833505599732,0.9964681886926368,0.7537187533986764,0.7088090582955131,0.18894888888825567,0.5335566388749879,0.7328149566157596,0.5699082306318162,0.06281786808099414,0.710272811290386,0.1690545545040248,0.19199720122766967,0.07726794244048825,0.7586185651854691,0.728736230318795,0.6208275412060571,0.5358567592238938,2.0
2013-10-01,0.02706568483772594,0.5684782977294287,0.6663749396929475,0.028058170469624534,0.06336987611589695,0.13797964718914896,0.21357744661605352,0.9777138387875186,0.07318053406097604,0.11522036078137395,0.31079813557176944,0.5593063853880386,0.43646037436092544,0.056756633279759904,0.017166423146150016,0.8428324280482558,0.8418020188557345,0.664928040033459,0.1843702937832976,0.5056459453651542,0.7165091994150588,0.8184912264455679,0.06007543417015603,0.5562988651886414,0.1931764428596045,0.10963240379915204,0.04041771749041753,0.6876979368595613,0.5282342887661442,0.6456340284566,0.3862096680996294,4.0
2014-10-01,0.0319831395218731,0.5204909622621918,0.5423414975764553,0.030957066148304374,0.0660196778182737,0.12580741203809934,0.4335547113083129,0.9852789017111461,0.00398858622819436,0.06856460913556295,0.41017398030165375,0.7032058853200815,0.3682728481958175,0.10914838449070108,0.028058457376471772,0.8909854925224523,0.9058301848302541,0.6194611551517013,0.1915557723238938,0.38678194661035314,0.607773946224539,0.9393999582856315,0.08575339193369584,0.4200419329725278,0.014104531935688688,0.10142268923107291,0.015160799465371355,0.663471843603503,0.32373045629372366,0.419824146435683,0.33993138052956706,6.0
2015-10-01,0.025471074042052327,0.5441560354514973,0.6080626404365123,0.04291969760880092,0.06501496169616312,0.11499979387078803,0.38263867626183745,0.46841015929674434,0.00420030783974234,0.18079351584657588,0.38453894921339193,0.7143181802468312,0.3862347755690396,0.08637250019700228,0.02439832542567802,0.848687234443911,0.8804012209128831,0.5652173691530427,0.22010554049734254,0.4286238509591568,0.7102953498650036,0.9812680768707214,0.4432061796046267,0.6032563758280395,0.010180277411575412,0.10554763037079104,0.0215280806776654,0.9506197117270636,0.32443183689047317,0.34802107875374144,0.39940202873620667,6.0
2016-10-01,0.02672573581114909,0.19780857336084198,0.6831178419549768,0.03211667465616803,0.03793231416694567,0.11499979387078818,0.22868141482473264,0.48282561773640764,0.004141687928264878,0.1530573775246144,0.3901061622644947,0.32699736696941395,0.3137714929615964,0.08964106360123249,0.030956781707367167,0.7038528414177078,0.7773311620259709,0.8224559472913601,0.09064336183505675,0.31240984681112544,0.7714600749916826,0.8852499553367617,0.4615905987340033,0.5654188869013619,0.0037272811689874415,0.11820376635790344,0.031103787673351938,0.9737704504580698,0.15186510022702854,0.42605074847736135,0.44006424550091305,7.0
2017-10-01,0.02641249258855281,0.08378718119023083,0.8144090346365016,0.026690634075578593,0.03907459302029954,0.14894718472177776,0.36648336723028496,0.5477573307204395,0.04591546309779035,0.2507446726992759,0.3660437640445944,0.4634092907363797,0.43211518527183146,0.11002015772583651,0.012225549365245666,0.43725950527369917,0.6013980238516279,0.8075585610754005,0.03056468886051315,0.2825613678396691,0.5597142768344183,0.8289353575474164,0.3991398849609007,0.5038783121902507,0.017843907965372663,0.09725537360565238,0.023617647498809933,0.8850909387667074,0.2022646538953793,0.3089825254376235,0.7230642454946554,8.0
2018-10-01,0.006741301496483136,0.039182986231536966,0.9823837718587767,0.02051356134262828,0.03791948086576839,0.14536356605498688,0.38302849533074945,0.5136370338679266,0.04645138922091564,0.20149621356249647,0.3736973407796327,0.40343364880038113,0.5505247058454421,0.07086504033070973,0.011044387650001538,0.4161703638972434,0.5630546227123189,0.9180916189534534,0.014263259783592242,0.2622699707394453,0.5034180040076695,0.8045473918573443,0.3433306275395128,0.4470564197731741,0.03608922185874769,0.07789803613621295,0.019567817071102934,0.5458002975987579,0.21755956836047669,0.24647127743458946,0.559575447468631,9.0
2019-10-01,0.0067413014964831375,0.032448829565699555,0.898864855802086,0.01416936007991197,0.018656336564129645,0.09862529566721162,0.2707174993555157,0.47055619949938987,0.10173265220484981,0.17867186101286972,0.398633273483752,0.3860645462221297,0.4742727871428346,0.38789381744754337,0.012977652315204069,0.3586951261993768,0.7950930450911984,0.7767440801121603,0.014872303502632207,0.27406122331802263,0.29169090445320167,0.6986044278848323,0.3433306275395128,0.3023640945794763,0.04862013031328895,0.0991974905584509,0.017859326397896228,0.5307504629960368,0.26855693933641595,0.24521919735089956,0.5253576742709958,8.0
2020-10-01,0.00719747098860358,0.02727981181370514,0.9086406471565225,0.013851760179147472,0.028250637416364865,0.09376195807296855,0.1481970152322726,0.4355876263986931,0.241033652858651,0.1241377989831792,0.2972643359586693,0.5614244289913695,0.4714316878452638,0.3259701045808444,0.010372623739236458,0.3212564968579518,0.743660735924039,0.6906020883560109,0.015410796258742768,0.3063251166505018,0.2503315887986044,0.7060723386819961,0.29776375011721967,0.23908371623543875,0.04095178308463742,0.1350699814931072,0.018530905388356392,0.48065114541263654,0.25409454350161864,0.19629151296051364,0.4141391754210567,8.0
2021-10-01,0.0055145833164038935,0.02517199140886509,0.7755678629565788,0.01791255129306076,0.024358207015085235,0.12020333026984453,0.12602638009677694,0.6664930117594274,0.21225419772976512,0.14846564530428874,0.3793891439194784,0.6139086249080492,0.32893973082714933,0.48158295474663304,0.006451449680340922,0.25453606451089994,0.7929128218796283,0.6654429171582162,0.020999018657982885,0.3351875164612895,0.21292187432933146,0.5557526508625033,0.2667840319623811,0.2505581381419871,0.03261462889445823,0.09494225561706401,0.0008261878236925612,0.47419069478588105,0.3416990795737027,0.26992472577257376,0.5259073167598629,8.0
2022-10-01,0.0042786972761632925,0.019456576978775838,0.6712337042075325,0.017912551293060748,0.01616643751423999,0.053899342540311604,0.11925406032601575,0.9369213903144606,0.17903653227034688,0.08406401611581078,0.6491480476460628,0.8392799119120393,0.2821217237268867,0.32575195087206554,0.014473894863325752,0.14438285842318238,0.9565628210060038,0.7375799819923264,0.011555880535780333,0.18614057859866281,0.232236807377222,0.5496147251110344,0.29964105506233907,0.2790406951326415,0.026771671492763743,0.07717310728990848,0.0016290205815913247,0.7722480010907263,0.17192654242416067,0.08245843473538697,0.5467550308905146,8.0
2023-10-01,0.002340989312531747,0.018805736910961015,0.78947666180453,0.001923658458621935,0.010895275553854807,0.02588859961209296,0.2884076360735002,0.9068937346503085,0.17859807973052558,0.09292555104628619,0.8118515365389443,0.9274402840208837,0.19771438427157886,0.40967553382694855,0.013869125065532421,0.019253907881574488,0.8430346354085494,0.7928135852712577,0.0026687363244009906,0.18108503189060957,0.20538697629977212,0.6608557005184557,0.2672538726429389,0.2791756257587193,0.01971865946573493,0.07024204370443612,0.001153580104055786,0.5334824571595158,0.15812121168795684,0.10910740644053177,0.5582713123877235,10.0
2024-10-01,0.002274395562315264,0.020450119995398388,0.8606452596835541,0.0009281736132461542,0.011778599923763114,0.010437542364709,0.35668403752502853,0.8556800775486865,0.21845969220110287,0.06719664087633634,0.9127925190629875,0.7884854678040423,0.12532365676024965,0.4691424477331443,0.0034864932841501294,0.022830717008718644,0.8889937261022971,0.4575540757266575,0.0021962756557838896,0.19254555066063256,0.1632350808916286,0.5116166204897701,0.2883690389511966,0.1337837010215195,0.012046910374088284,0.014865497055167334,0.001050972866086937,0.6895384623956513,0.07265116730279261,0.15973837694999657,0.596485948585364,11.0
2025-10-01,0.0022743955623152645,0.010896918459716883,0.5741678050342112,0.001027986932641704,0.006710762150350644,0.011108998759816836,0.3702527804042608,0.8510876617424371,0.18113289227089555,0.06362938706838153,0.5953900641458518,0.9892397510723776,0.09410285302542797,0.47119403338071353,0.0023078092210638036,0.013296573119076905,0.9083338613852934,0.4537039988691274,0.001257798272007733,0.019388518456452123,0.048165113213412346,0.3852443252228971,0.13722805913196856,0.1332982064855839,0.009977893616235049,0.014865497055167334,0.0007892167606665183,0.5892024501309584,0.06751079701044957,0.16114749396437006,0.6861827719833686,13.0
2026-10-01,0.0023911528396534944,0.021087258112753277,0.680399852003353,0.0008848785931551508,0.0028872545403224015,0.02715967526235317,0.360480166559179,0.5877767349097098,0.16648172624013358,0.020157898111458374,0.5758348913213578,0.9892397510723776,0.06308794373496678,0.4661768730540945,0.0029525488914202177,0.009251405219099498,0.8619160772948248,0.456902617405593,0.003957412633487848,0.019559823740461526,0.0059480157887333495,0.40967684542068195,0.12671545887810703,0.11841800488572106,0.017358260014302913,0.012197247536174264,0.0006493691477095226,0.5466226014702531,0.04219765037099664,0.16221129664106748,0.4346621064922569,15.0
2027-10-01,0.0013251047585209927,0.01851568983193078,0.7921605421487464,0.0010683467404009627,0.0013235884491534027,0.026099970050316598,0.29930469552208483,0.6855944354164634,0.2246358972307454,0.016291678883077726,0.6653484619997649,0.9408967366244373,0.05707474768955756,0.39399951472488304,0.0025990648070212514,0.007934377486342192,0.9578373230883064,0.6123082965752074,0.002359753391265685,0.024648597634118804,0.009951332762743957,0.3924767649134029,0.08823833278022805,0.14696443321947242,0.01992403889981034,0.010339888636578736,0.00047831683828304384,0.6719077111237212,0.03439986523821141,0.16465709353899996,0.4393029096693011,15.0
2028-10-01,0.0016103687146112055,0.014533861254016225,0.9115749290580819,0.0009577591391504513,0.001323588449153403,0.02303719246784403,0.28567483119431086,0.7956944121875398,0.1799536496122543,0.020787183925416442,0.7867325364463058,0.9510173831366369,0.04941798431743624,0.43469831386669167,0.0015311100656090991,0.007348650659908724,0.9652040239810287,0.6860442848807318,0.0012644087491936286,0.04246708388879341,0.015356427310023141,0.40959213533460404,0.062677185183701,0.17961003466301556,0.016192428958927866,0.009153661529855354,0.0003231131881296253,0.4544263983699839,0.021491104384465623,0.12245166000377353,0.3166660119250017,16.0
2029-10-01,0.0016147865472715243,0.017125396760638498,0.9629214033328931,0.00047443120468238675,0.000251220183339138,0.027168372295913807,0.2763477983823495,0.8862681301793144,0.1615004713197387,0.017550300310588646,0.543227335711866,0.93066763112915,0.03962148393234911,0.4486634033496758,0.0012706904397931872,0.023705607746045614,0.879942421572907,0.5140358819402628,0.0011318122505433227,0.03289539473614252,0.0060882788290750585,0.44965930706652,0.04939764450012596,0.10313733415705079,0.012736583091205725,0.008223096704204586,0.0006754570404097884,0.4321748261384576,0.015102364976423284,0.045809762194503084,0.241829242925434,18.0
2030-10-01,0.0004960305095168361,0.014236898302029979,0.9761284481699218,0.0004941535420699462,4.021691497340495e-05,0.0315845547617102,0.2707736827786141,0.8163680396864461,0.1782058491582236,0.017550300310588633,0.6493319734094449,0.8932643894536755,0.03624876088167113,0.44323867580922605,0.0013108144029704272,0.030326966750938704,0.754727684123805,0.6061845206409366,0.0008698060934857889,0.02613648373686878,0.0015742933857201115,0.6133027717920734,0.055646104852470214,0.02470061385672692,0.015369493943739676,0.008223096704204581,0.0005886393596752309,0.47744837950300867,0.007053067450451653,0.053582563760167436,0.13392313418674162,17.0
2031-10-01,0.00048633552874544913,0.014236898302029979,0.913912559976039,0.0005948905238272952,4.658203956786329e-06,0.00411938398867888,0.10497545678124966,0.7192094121538681,0.13385770826980298,0.017711306772239085,0.7507935574960833,0.922691661828009,0.030756213037660143,0.4533224178836035,0.000608997561700945,0.017266154977187455,0.5631269004224804,0.6361100585238495,0.0011606860501104702,0.022064907220724603,0.0028354263899968346,0.6433970830167206,0.0587722649241466,0.052628060915330656,0.014982068036465583,0.00634884541543032,0.0004857956387996677,0.4090693869691484,0.006168230133426279,0.06240207049656942,0.11649245333556627,16.0
2032-10-01,0.00043512383788507115,0.015325346303646363,0.8304613017129407,0.0007019113653924912,3.823402980255125e-07,0.004536654954726267,0.07294510220111777,0.701084323264218,0.08268948844537832,0.017696226385467022,0.8311963936677191,0.9678815193762953,0.01249104464577456,0.44649673277607627,0.0006030880070893915,0.029574965946771028,0.5250608464853228,0.27648581284226037,0.0014200863413172061,0.02847628256194687,0.004187546000109403,0.8020840328216847,0.07428555630123801,0.0474858462731383,0.00837985970159557,0.008025404002659357,0.0004900572652354551,0.48480505374567107,0.007159208721652426,0.04871892467933127,0.08110730830377955,18.0
2033-10-01,0.00036171973322022497,0.013733851224236733,0.6176562948380269,0.000724580666148854,6.104329282436874e-08,0.001293165424824716,0.10195660952987885,0.55610168613509,0.0363992174605531,0.008400956636329383,0.9171941094572369,0.9012400023871032,0.012510007687059163,0.37400124916972965,0.0006659074167717872,0.03404051898817119,0.4479493494328062,0.1840488868671672,0.0010642755144405064,0.03389498788472194,0.0025818650619046637,0.6841406172870845,0.07339062051677583,0.03437161283379538,0.009460174756767857,0.004720917305550357,0.0003766492738570472,0.478360750269304,0.006051575433596287,0.07378807561783772,0.02000294820566831,19.0
2034-10-01,0.00028181189922610913,0.010678769954052559,0.6082206021182301,0.0006035057622378915,5.57643760490302e-08,0.0005050220950858347,0.10807366771771805,0.4273036155066333,0.04375287533589651,0.007675661815486378,0.6749346011441244,0.9375016614014213,0.012384534019363897,0.32500079980935537,0.0004838545664915895,0.01358419231248781,0.33531100727111285,0.27317554558992047,0.000335577350380465,0.03699473358901815,0.0030737489277111916,0.6236239547297678,0.07426098571776504,0.01350687011019007,0.008951570335205938,0.002732052158060017,0.0007521421837708764,0.33993481842773277,0.013146579300029475,0.0598818652644609,0.020886134410264594,19.0
2035-10-01,0.00013094084484358218,0.05686560945767702,0.6554906157465477,0.00030301617412318275,9.807704266198159e-08,0.0004838470114219907,0.12545643501261616,0.5128656016055415,0.07284650240932523,0.012542652018490447,0.6798815983579404,0.9575932450113445,0.012823316571431305,0.2259923251074748,0.00035080948741571813,0.015067553770996766,0.3932412539890101,0.3096877438053113,0.0001759868899035072,0.03386444076228131,0.0031023759904396505,0.9187557832302766,0.09428946161736318,0.013926877967059331,0.011898252105335311,0.0021494192292094336,0.00012124975145108581,0.2903070007528344,0.017421788873468673,0.017526255330226805,0.02145940783522312,18.0
2036-10-01,0.00011633451042576131,0.023169208117496412,0.646951207466292,0.0003774629092308264,9.85614667165179e-08,0.0006759440065010373,0.15531551863035323,0.552337269270285,0.14478002113084606,0.019020022920863723,0.6289600072358587,0.6607623362318475,0.004458188578123917,0.20919693575136472,0.00023559986351161417,0.008003548718614004,0.5261432697602131,0.3615488952489473,9.185887787870037e-05,0.03386444076228146,0.008964046174519732,0.7677907231148948,0.11250191607374582,0.022077054581579856,0.015315187838127426,0.0022538964834436905,9.743441141265887e-05,0.2786481754115668,0.01287854295751767,0.004967945212575548,0.00692229889509745,19.0
2037-10-01,0.00012048975497020708,0.010230797023273588,0.3580524916184157,0.00035062026828429533,9.85614667165179e-08,0.0008287015024203878,0.16319825308761432,0.4701222383426299,0.11501960495718755,0.02090880497903947,0.47441994492267714,0.4279196213627475,0.005218094773361586,0.18774788455178357,0.00037142972192018867,0.005003419374095326,0.5938798013122147,0.28107285734928394,7.553302212481538e-05,0.010499465311098978,0.008058802642397861,0.6531344979637688,0.11250191607374586,0.015779158758971012,0.018511446823174443,0.002661642961197248,9.314027741739039e-05,0.3746990103760083,0.014920638030970605,0.004573754824662788,0.00856694859765937,19.0
