datetime,access1-0_rcp85,bcc-csm1-1_rcp85,bcc-csm1-1-m_rcp85,canesm2_rcp85,ccsm4_rcp85,cesm1-bgc_rcp85,cesm1-cam5_rcp85,cmcc-cm_rcp85,cnrm-cm5_rcp85,csiro-mk3-6-0_rcp85,fgoals-g2_rcp85,fio-esm_rcp85,gfdl-cm3_rcp85,gfdl-esm2g_rcp85,gfdl-esm2m_rcp85,giss-e2-r_rcp85,hadgem2-ao_rcp85,hadgem2-cc_rcp85,hadgem2-es_rcp85,inmcm4_rcp85,ipsl-cm5a-mr_rcp85,ipsl-cm5b-lr_rcp85,miroc5_rcp85,miroc-esm_rcp85,miroc-esm-chem_rcp85,mpi-esm-lr_rcp85,mpi-esm-mr_rcp85,mri-cgcm3_rcp85,noresm1-m_rcp85,count
2009-10-01,0.5839911162933419,0.4348012737962935,0.7222248590145746,0.061000696760076745,0.37223670105527873,0.45561158847590133,0.6668666142392128,0.7234673237996283,0.4286116039173665,0.05336304200388676,0.3001512899785323,0.7505767939177177,0.40341201009055094,0.002958755818403072,0.0812304565192916,0.26564028284495267,0.17684010204514286,0.5753818751017263,0.5545287960345091,0.8904917322381019,0.44689644616935675,0.21891228113233085,0.7148646007314254,0.19781922601121554,0.4491067167369355,0.7840637150723408,0.7280010889976944,0.36786478835032077,0.20785800766821605,1.0
2010-10-01,0.5070385997762737,0.3765217783562067,0.6378728382972256,0.0545631334931177,0.3672771792493029,0.5604058191757411,0.5139407094774697,0.7243673842420193,0.3828984520753931,0.06915245961101173,0.19628631784265657,0.41203401426179953,0.5065802114644432,0.0032535543294603658,0.08181846699159902,0.533961151652263,0.21614554495871446,0.7207042359655214,0.39446848018140745,0.7850736252756221,0.5367845363689621,0.1749558916849793,0.344623984740032,0.27637160082539175,0.3962409295255023,0.93683218958409,0.7778474923911262,0.28864922521689035,0.2294586589772119,1.0
2011-10-01,0.6227847587656516,0.21964528827593024,0.5961322299679206,0.023892931853492973,0.37724445866588063,0.34758786860757074,0.37774748513972756,0.6794426335602239,0.11961841484638587,0.3771434735101131,0.16659576852866426,0.33921524016851334,0.3216751119901217,0.00401416269940033,0.08181846699159902,0.707052090014486,0.18299702705638934,0.6673063598821525,0.4741377311883298,0.8726839448033326,0.31201555871740366,0.32477080527874436,0.1718501867360144,0.3205808702803292,0.41947199335364993,0.8982240232103305,0.698099743774562,0.46455818931015536,0.18795728066289927,2.0
2012-10-01,0.6141844407263508,0.25547224412346065,0.2167542210432772,0.02507222214674576,0.4283025061040626,0.305767051980079,0.36280340549942947,0.6201325350999001,0.1324997597767367,0.2820079559732252,0.16811813658060593,0.30541676917920224,0.3343297467917684,0.003867891131732696,0.09111343465367591,0.9618860193636256,0.1836995606931079,0.5955585280094406,0.34500932788030003,0.937477901481893,0.2222458954297822,0.26145549298281917,0.17948105315954843,0.23956286332198384,0.42250330996435914,0.8697875608927665,0.8819679349602443,0.4311045803274275,0.15722069852807635,2.0
2013-10-01,0.30231910290250064,0.21961982239800748,0.1501429608001453,0.024990292806151646,0.4587025396744646,0.3452037101298908,0.3747842071714551,0.7806951936874444,0.16342273255094297,0.1648053086857638,0.17850685671181765,0.18261418095109044,0.3420631291423786,0.0027441819584183035,0.08454369479927738,0.9289019078734914,0.17259071080347738,0.6193204665183012,0.3474677313821659,0.6196148085362814,0.06887413577282539,0.13283156963026435,0.24084676473841451,0.17774300280028635,0.35168994215757043,0.6713174340433057,0.9433926641721757,0.4643406425393082,0.13107037562322013,2.0
2014-10-01,0.25498593864176644,0.26622770578761895,0.07625716207347362,0.023180403188804957,0.4572351553413272,0.3361291809461696,0.4065988621542683,0.47801846098268674,0.026969053067179706,0.15564250600380403,0.18522617685772644,0.3319463823891523,0.25784978996721886,0.002659865432102889,0.0632601324070635,0.9519447720460503,0.24781601524070762,0.488783484343253,0.3548350903757913,0.6933853621369386,0.06887413577282545,0.12931918225996705,0.03883768633139721,0.2936643891097176,0.3790194116326344,0.6646813950447716,0.6881366589409272,0.2817941126110455,0.12668170391891215,4.0
2015-10-01,0.27246449537606393,0.2673850672651238,0.1613798154136541,0.031493240665191984,0.3375009866098079,0.3356646398426455,0.36782253211727856,0.6005915949667642,0.035822267228161245,0.15564250600380403,0.2452910540942092,0.4024693830437599,0.28166368617393783,0.002374193435371053,0.07291610456671395,0.9794741839940723,0.2493420374951195,0.401128309265399,0.4729487002708197,0.870246661453775,0.05390048303120606,0.21695922087025746,0.032841210963086676,0.3293469365219417,0.22019338105732994,0.8080246052152582,0.6263632871866337,0.25838726597084927,0.18598950867478548,4.0
2016-10-01,0.2728137034944798,0.11642625122704926,0.1609086559444342,0.025819240751624232,0.2080660047017242,0.33657712383819605,0.2744635908671261,0.7562071186688711,0.045287601195182985,0.13319575964901184,0.27120855105435243,0.1608066438859214,0.27133269379575586,0.0022999929991662565,0.07141209575105686,0.8310488686372336,0.24092129316821986,0.3113506832719475,0.43871623031568463,0.6421275282059831,0.07019684376925349,0.12376037692020947,0.014009867603121277,0.2275821682222462,0.21447767031007944,0.9967193807367544,0.7243852923042639,0.2805467908138037,0.1583968624809137,4.0
2017-10-01,0.2816558343210371,0.044561776157251674,0.16112440318606577,0.020256373294511243,0.21027007244299264,0.4062299343547213,0.16690293510823184,0.6612493982995946,0.04321002546991261,0.13657308297592063,0.30649294277127537,0.16468025860492905,0.2207933283077742,0.001931273081797304,0.04324713995336034,0.8460590036770648,0.12322274913154328,0.36246387643802913,0.1661871280867189,0.640391402680772,0.07847647083445071,0.06760157273479045,0.014070123097869569,0.19478708728204433,0.17821947854123635,0.9108741670247539,0.6672574401853739,0.3364026972393782,0.17913919695629282,6.0
2018-10-01,0.16744947960658657,0.01914675100238057,0.18249871867301198,0.00707523765863949,0.22831460848507223,0.4393565507063606,0.18547922885312051,0.735779272820295,0.02535740202858378,0.12601694143982214,0.43534787253950535,0.18610935102991347,0.21037038212270978,0.005086565798164021,0.04002118664037217,0.7384963439196859,0.08101011957123602,0.3598903292013437,0.12074638932567906,0.5757627845917528,0.08682784856866864,0.08162146964724203,0.012927709441193484,0.25223971815150714,0.15377533504824106,0.45885737168329555,0.6995101796994703,0.35149111448937553,0.09858631835443028,6.0
2019-10-01,0.16744947960658657,0.014516397466332875,0.18412597056464716,0.003689964940398977,0.3357829781207038,0.3468084117185758,0.11870851378133032,0.7860797259358115,0.04963019620350095,0.11419003147801221,0.523063839372222,0.16350982094354,0.19340049648846622,0.0083827054472673,0.040021186640372186,0.9980297424972661,0.08783756859330982,0.37103508679347064,0.06910522431524772,0.6473953301673634,0.09387725421171579,0.06509796009862685,0.012432215969975364,0.28123350653732376,0.15563888187053185,0.4284402613920496,0.6246516248404375,0.39229026082270335,0.07645911838088282,6.0
2020-10-01,0.1488738023939388,0.010708254960769149,0.10784802927210554,0.003566172978727635,0.3583751537751748,0.349199544137328,0.1556819836210519,0.891485210704483,0.05007560179283977,0.08164616627296203,0.4935700198715003,0.26221460960096177,0.19010566122635392,0.010314966000548651,0.03501994007144688,0.8648191586643666,0.08683304903368942,0.1975687352565725,0.07016898440589008,0.6095292473823097,0.060723061673402016,0.03745981368246666,0.007606313472417397,0.27325316124083165,0.1664516330826043,0.3069402230216308,0.7765622923657705,0.351171109326456,0.0646393191672348,6.0
2021-10-01,0.10877680686807523,0.019694908424374793,0.0997056647486158,0.003024019617688028,0.28046990252144677,0.31896858367793784,0.08542037634846801,0.6194864695292506,0.08303905859124541,0.07152656259492302,0.5337485387887517,0.20200624288923677,0.08629165438312142,0.008603207955789718,0.015147406921891362,0.6553573336739381,0.09940624626977947,0.20255204454399414,0.04015996978123295,0.5543306030533612,0.05530411333671308,0.06326023591299225,0.014202291218926164,0.25724906605429426,0.032359781275954076,0.27944148804926094,0.6078730770027398,0.3440559174130283,0.06444428961993358,7.0
2022-10-01,0.10811894880842834,0.01435633038355193,0.11171832902158377,0.003024019617688028,0.12547178218314373,0.21563124072873005,0.06865550178029328,0.6510711756932057,0.07291223874115246,0.041445333339591016,0.8831405444837754,0.28243037178215313,0.11300101509853282,0.004720401252731974,0.013243997344595623,0.5980922788673516,0.07499261088465639,0.09480701694262657,0.040873020426915846,0.5690834092009259,0.04079671525006012,0.05968365930008518,0.011330307951853646,0.20034646476381107,0.030699470058818533,0.27944148804926094,0.2994653372481173,0.08729232360575397,0.09036036220893852,9.0
2023-10-01,0.14006765120584508,0.009309486079897632,0.0888991549517569,2.9519101164537417e-05,0.09734418109246096,0.14720329986759986,0.06788721510981613,0.8505856450750733,0.05810517704466463,0.04532819659447471,0.8024981988119936,0.3382747188789479,0.0846617841669053,0.005148265026369652,0.011839281632713637,0.3801060230904707,0.017084549542321113,0.08254591002641945,0.02781643365626053,0.4026932854085383,0.04048811638009044,0.06395596506213151,0.00876817789487641,0.28322639661765125,0.03722923041319414,0.12549876393640164,0.28507537282076995,0.08786565633820903,0.10406645238474395,10.0
2024-10-01,0.14382535239141958,0.01132392705738014,0.06408579270148394,8.102545958111536e-06,0.12433881029441017,0.06562032286787181,0.07846815383900438,0.8954883206569624,0.043677007657320153,0.04343750128135317,0.9681812247275556,0.24304263214950064,0.04484336451576941,0.001534758600163318,0.002762728614301798,0.28008268184501106,0.01498529373910789,0.06532580134908479,0.027769263827461386,0.41086337514370364,0.06044545157153456,0.0331591594863678,0.0034495847541686927,0.09549180422560978,0.03714583833370841,0.08776652848155324,0.2944837851775722,0.0801741936901545,0.17515683781304056,12.0
2025-10-01,0.18651508958500096,0.003764991729932153,0.05704846909808747,6.6806993121362566e-06,0.13384382499954314,0.07779583229851735,0.08973470855071483,0.9146693124685976,0.025854944490802043,0.04375937732204961,0.7717161084893507,0.22244031444923434,0.03734621291694601,0.0014503288307173088,0.006302691888824942,0.34501336702942365,0.06693285737569214,0.006222175030885138,0.00267487682096486,0.5113310758810514,0.01121015183424325,0.0374337794431601,0.002897163778143179,0.10926451813825942,0.0298983693619893,0.06170888554161993,0.3854068334883194,0.0552659983669835,0.15753660103094336,13.0
2026-10-01,0.1814255286763195,0.006148137596964493,0.03726616678531544,1.6640206764250076e-05,0.10320863961768773,0.07088895569283561,0.11520549514718877,0.897062592511645,0.02953909307293509,0.026144911671446083,0.8147795508997238,0.2354057568272101,0.011841378903799627,0.003458208701341003,0.028757277836501054,0.4220143796900844,0.0622495827003416,0.01004309315001747,0.000518244383906381,0.49556685956396207,0.011956404466189095,0.03456107830916608,0.0036477670402342583,0.09539029359999017,0.02878651998938612,0.04262779045150091,0.3896661808320828,0.03951985318809176,0.09227216773821051,16.0
2027-10-01,0.17199323336635006,0.005389890196373562,0.02473497920166029,1.7754603845325355e-05,0.057226137750056624,0.07416180569602122,0.12535273624615656,0.9803476492030699,0.029902176087317874,0.018417011988858843,0.967236314272681,0.2710711267742947,0.009644652719119268,0.0019775045317958722,0.024750164105072057,0.3723339517987876,0.06838337498650403,0.01116387983692054,0.0003631464373150763,0.5421925131525268,0.005640193800508779,0.03500785106100974,0.0033434988329277744,0.09023900037021233,0.027650250142719567,0.07613806791772719,0.4034941618336374,0.08837258841457256,0.11449059773311623,14.0
2028-10-01,0.1961167085042578,0.0026830740076092545,0.02283334615689264,8.898181894455412e-06,0.06011502624303218,0.07212764637766805,0.17929480364237324,0.9571390445251005,0.022501997750871302,0.028764826928620504,0.9652938689881425,0.2006649930337241,0.010854746322527354,0.0016847760200568965,0.01875737615625076,0.28983171797913965,0.022605854635432535,0.06177235513706311,0.00031627129658357353,0.5417091631836815,0.004302835814809264,0.048881741624889175,0.0039951072691570754,0.0924814807030614,0.02433750289313225,0.05619492044199433,0.36399837914599575,0.05519512962211282,0.07872032130585045,14.0
2029-10-01,0.12634159909827042,0.005284117324531015,0.030105254266850286,5.819902947139161e-06,0.032122348005225045,0.052867496945556,0.23328259737232446,0.9798677743733373,0.01582908376596563,0.028152748784874098,0.8364469686176126,0.3152697961430605,0.012593170577601037,0.0014031958216064882,0.014289662903892027,0.2519273933394044,0.02643369780429489,0.0199244170106162,0.00025198269448577145,0.48292479207938543,0.0025680268046709936,0.02459582445325458,0.003185391252029059,0.07386546572733751,0.03038574868295934,0.05135080399979911,0.2928084633902463,0.04237150104926611,0.05940865134120892,17.0
2030-10-01,0.05684586843648266,0.0038143609099179866,0.02284052952551674,9.46086021784905e-06,0.02502552417327066,0.07188532330554107,0.2111522740929435,0.97697641915519,0.046692055735935246,0.03083035829916749,0.8588389322091171,0.32779323157808216,0.009699118093799922,0.001398075747727517,0.01753302922094181,0.24983937237704634,0.05204846131676948,0.012665541536787051,2.2427161163070584e-05,0.23337679149247292,0.0026051129300013283,0.014747770104256708,0.00243625083396875,0.0738795857259836,0.055292196556496725,0.08580610832671583,0.3300563156549209,0.02097774799201535,0.013410781700432226,16.0
2031-10-01,0.059682770778047,0.0038143609099179866,0.029581269993117942,3.4320490350358696e-05,0.01755320610478348,0.0032749916305006687,0.02521402678652844,0.7843068927257367,0.15339607109283843,0.026341868084690613,0.8618179870675335,0.258761926445493,0.011469860410404292,0.0010587986820270825,0.0025541468570775246,0.14830216153756265,0.05383738428583788,0.006566764143008637,2.0689757465173004e-05,0.2044661357310268,0.002608543884723009,0.010248156483095587,0.0027721741229522487,0.09227779850964594,0.04909210598793603,0.1018977815453487,0.5428734934015074,0.04427242629425058,0.009881753062320807,18.0
2032-10-01,0.059121093411462926,0.0037567948420556604,0.029718578492332594,3.501965882345812e-05,0.0049157041910787,0.002880428461262062,0.009338949684218978,0.6498619704851518,0.09508753942901983,0.03243819333204477,0.8160918990935625,0.28521911811140416,0.00628303126216277,0.0011330386994138047,0.004029878876928656,0.12270476855647812,0.0550390805699195,0.0062933167489300865,2.2875776792407657e-05,0.14984985990960556,0.0026085438847230145,0.007906611471923989,0.0007112393730708918,0.1101053125328064,0.04353838033141328,0.15018289238075247,0.5366426733097936,0.040725988828518196,0.007221238556248533,18.0
2033-10-01,0.049411690745139236,0.0003720014162076165,0.013908127669178778,2.7648954981753815e-05,0.003893179891879287,0.0015027247125381628,0.011925578337168506,0.4558255943694888,0.07098720200897543,0.03317584962957054,0.7140085641232551,0.31129230363977833,0.005505006752160381,0.0005337372606225155,0.003807671621110557,0.24495612025736782,0.03788905535873748,0.004149010384749478,1.5643206015566835e-05,0.2692427388193504,0.0027254603774235376,0.004817329468578068,0.0006857785787449678,0.1005498052567349,0.03549416304041852,0.14855294617751627,0.7121719581048207,0.033880781563400436,0.0003461556872782192,20.0
2034-10-01,0.03819222025428315,0.0002369001424362845,0.008433920318380285,2.518903560820415e-05,0.003229776641535258,0.0012057248533480205,0.011266294044730285,0.4398020816010707,0.0808593152057665,0.026923670925090723,0.2580513093067058,0.2960948217455162,0.0049468930329867235,0.0003867247006671727,0.0026395048907456057,0.31217837736629966,0.017792232463897804,0.004332563996593782,8.979044987575744e-06,0.2349292320726009,0.0027243341823809603,0.0031213919829469715,0.0007506876858500416,0.07879157818694063,0.03624294266933098,0.08825638207104282,0.6830340253166662,0.07635265534918251,0.0005192724822446433,19.0
2035-10-01,0.0397077889358242,0.00026286599212933955,0.008497670413049918,1.3838138022690923e-05,0.006678623812788019,0.001019314276823843,0.007634851205963885,0.2936488247143741,0.07925066123397563,0.028532582566980814,0.23237047882349923,0.21129086464447006,0.01149822890549649,0.00039155739084452033,0.0026395048907456057,0.40476467423720286,0.018202205296641138,0.005223514975337382,0.00036374367133090984,0.0900599369105955,0.002770816598453733,0.0023818812046708694,0.0007534367282899904,0.048102996659306535,0.028061428232261293,0.04717177152627851,0.6688747095738938,0.05414668188006826,0.00042749376109393097,21.0
2036-10-01,0.02507510576887209,5.4957537112365715e-05,0.008232256694908414,1.3838138022690923e-05,0.006225273233533276,0.0008823335834663258,0.01143213392042883,0.1361174630755394,0.06767791892830917,0.028986311043450817,0.1867048878667296,0.1935113189798858,0.002014573109174336,0.0003479640194410437,0.00071160566846888,0.3382361208472512,0.008162093929098354,0.0038789956678288054,0.00046349008180715523,0.0356260589654549,0.002056799575175526,0.004194510739376834,0.0008957586827465363,0.04472390659079095,0.013799646661165343,0.06809106220127414,0.6959235446332003,0.03461799497437709,0.00043974437613728223,22.0
2037-10-01,0.021672887767182986,8.429566607162175e-05,0.007460263239181305,2.076521766813259e-05,0.004280686261763044,0.001074266620926955,0.016277640272745447,0.0749751266993051,0.07528931672002961,0.021296302093294906,0.11466723429609021,0.15314220025418684,0.001960385413400907,0.0005550666901482816,0.000784513610618846,0.2818374485572722,0.010018442913799963,0.0013430912157099933,0.0005108918482701122,0.020966551432085496,0.0007581365012960902,0.004657479436225469,0.0006455193520650662,0.023360473938345328,0.005335159425366488,0.024365647763169553,0.49811149120085374,0.021808363078510484,0.000532423033837176,23.0
2038-10-01,0.020533805198651722,8.429566607162175e-05,0.012410945250598184,1.6451913866745897e-05,0.006758752433984571,0.000779645856180768,0.021334117607375618,0.0761645562520213,0.05472867457756657,0.02928945501138984,0.09392156720661093,0.21112101345831957,0.0005435949431008279,0.0010318315340608981,0.0010491528538651874,0.10052214290541545,0.009666063468619243,0.0011717878321018704,0.0004203110065171575,0.007418958514526939,0.00020637138241892523,0.003556792684276461,0.0006607509224513913,0.020154002425085638,0.0027884884463272074,0.022435656868542344,0.5331849423930142,0.021023259631365664,0.000386494771438903,23.0
2039-10-01,0.0065163602484495375,5.851303620852761e-05,0.01391999531218999,1.5171461416837123e-05,0.0055547984589708445,0.0007009086377061463,0.00954728338644304,0.055481651977403804,0.053568415688828766,0.03039457412543041,0.08690021955604622,0.1392474083853863,0.0012850336545253134,0.0008099497527865975,0.0031035359099377876,0.1277214901089614,0.009666063468619243,0.0011155206940607373,0.00025025330649309683,0.007530106272745082,0.00020582249111227664,0.002970400194122352,0.00021995146354899836,0.015536095042931873,0.00011704157499962248,0.01883809236550923,0.5765901128989153,0.028223007250867856,0.00023296399192622062,23.0
